"","NA.1","NA.10","NA.11","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA."
"AC004812.2",2.93104421643686,4.68431100244591,1.25759314610769,5.18222387171548,2.80818111661574,4.69738174833668,1.91446683917698,4.24026332798923,1.57253818313762,4.18828845211533,2.33548355160119,4.83156754448073
"AC004816.1",1.49884312359737,1.52024625443279,1.87840996311295,2.27965454823758,2.74488898056152,2.32550399425705,1.75697264944905,2.40388065550588,1.28174044098856,0.815245198587228,1.10634204179192,2.40292902091365
"AC004816.2",0,0.646888159586471,0.407880484204595,2.56382996773299,0,0.116687263293555,0,1.56977818178224,0,0,0,0
"AC004854.1",0,0,0,1.34384271443901,2.08060879039308,0,0,0.409002582381555,0,0,0,0
"AC004854.2",1.92124372189742,2.90337603078222,1.59516542651688,3.63118162118316,0.86638713915035,2.81192061888166,0.619788656058306,2.95712520967245,0,1.8038128537223,1.00296230364331,2.39293508966639
"AC004865.2",1.38644201369627,0.731764289185091,0.761222498984021,1.71958733726278,1.71244981808589,1.54508270656187,1.05273058936903,1.74564661583396,0.606142966845966,0.981825887006036,0.916628958330952,0.992011859107703
"AC004918.1",2.98623987022751,1.95921576339965,2.74378370627189,2.88633447496848,2.70385006595357,2.05810645227987,2.4233273483804,2.75935363386801,2.06105841187842,2.53142902230062,1.63212665193142,1.46852978445636
"AC005013.1",0.521025892855229,1.85383181426766,0.658332271177734,2.58923210728575,0.992032139038594,3.045413294967,0,1.02311466181056,0,1.59995738521642,0,2.21707172332204
"AC005014.2",0.686719200846884,3.37236665318264,0.623198142450371,2.96161180810781,0.48131797384741,3.81705132434002,1.55410222973107,3.27510263214913,0,3.36316999997776,0.757161164416199,1.94168351813923
"AC005076.1",0.792261567513239,4.32856364336936,1.84568610860884,4.46625861812967,1.12991078163863,3.98936150626482,0,4.11116813045677,1.80134508496557,3.74532110862403,1.02544567903705,3.22603187480823
"AC005180.2",0,0.96464863510703,0,0.934099002067541,1.51553684481773,1.2065613831212,0,1.12997048029751,0.404893937708898,0.988960361200826,0,0
"AC005261.5",7.49838248348191,1.45988656063523,6.53085225449876,4.37076771701963,7.51683622024183,4.34848381327046,6.78865025975518,3.51924481345164,6.66034017254479,3.91713242720379,6.26687743122721,2.90765683471288
"AC005332.1",1.81095505380068,1.71438906340227,3.62809121292267,2.14970151527345,2.55806303852023,1.97453888624199,2.27412682706471,2.53509861338302,1.68215903957362,1.67466282140156,2.05511821932843,1.99580487197499
"AC005355.2",2.96165998240713,2.54213059706059,2.32537419394339,2.92648399703769,1.30471026243379,0,2.06884521611371,0.533695836111657,1.43739778029429,0,0,0
"AC005363.2",0,3.24657444252863,0,4.10486220998582,0,0.75668489453764,0,1.88197685424741,0,0,0,0
"AC005593.1",0.773196252216206,2.68726126366831,2.8647510821362,1.57257718749663,0.942025302739281,2.19046145906403,0,0,0,1.92160863602106,2.96776229271412,1.40735563120554
"AC005674.2",1.12754665270971,2.12817499518158,1.88397685306906,1.70851693763631,3.9388362836153,2.29043749091143,1.17288048796264,1.67665559975722,0.81110658979791,1.70355663689404,1.76102660877395,1.07352866317159
"AC005776.1",0,1.19427870673291,0,2.70259477382129,3.32161233186593,4.44072941094124,0,3.08250492610407,0,2.96511416658887,0,1.74316903221549
"AC005822.1",1.64104979108709,2.53294824444355,1.80896850456341,2.34309957075725,1.38178419598348,0.977008511040477,1.0853070202646,2.59185350700528,1.13714815553789,1.70347866114149,1.76505891546727,0
"AC005829.1",0.287167663327696,0.745030691158385,0.25724451224162,1.09688286569797,0,1.93293347435014,0,1.36068182655252,0,0,0.169502158421656,1.09034208027775
"AC005840.1",0.97716913435329,0,1.44194904813388,1.5491636552316,1.1753235071649,0.5287347112902,1.01835906982999,1.44574780665623,1.06804259873644,0.561834340841072,0.630670922120236,0
"AC005972.2",1.03514203069135,0,0,0,1.60642193431802,0,1.07798228437346,0,0,0,0,0
"AC006011.2",0,2.13344472390456,0,0,0,0,0,0,0.440427372207146,0,0,1.1215963162262
"AC006012.1",1.15351558042686,2.92174256508652,0.723488227789095,1.971832051786,0.398564770725528,3.36317011896608,0,1.37761733642974,0.35306631012683,2.20533099221211,0,1.61108997070113
"AC006026.1",0.266072995627408,1.29307796144871,0,0.717656722313144,0,1.3637346118715,0,0.783229914907058,0,0.675689329193581,0,0.887232168565337
"AC006058.1",3.04940989185745,3.56545572587556,2.00068803954764,3.64994180438157,2.66379707632324,3.89072907569349,3.07072375541019,2.77775297438232,1.91610893260417,2.97036324948269,2.34465916287711,2.48595053327051
"AC006058.2",0,2.34783576361297,0,2.06377627877123,0.518911897502684,2.82591999506407,2.38776613657854,1.36816407550345,0,0.987466769706447,0.461733860269642,1.8010712985941
"AC006058.4",3.6540878718241,2.78085246994575,3.49453486534134,3.06923437936528,4.4701915674619,2.37770265532283,4.0853925585875,1.49378254634052,2.94184375919376,2.46323999597818,3.27265239062363,2.15876146717639
"AC006210.2",0.47435634157222,1.76120764555261,0.427630463480833,1.25925194102256,1.00832765104372,1.37919580465451,0.497958325706019,0.759517489787143,0.911866522971017,0,0,1.29376348688241
"AC006252.1",0.673893248425319,1.41961722238345,0,3.0327823279653,1.34882985958196,2.3707508254316,0,2.35646566145153,0.292406141907216,1.69769946894698,0,1.2555403652096
"AC006273.1",1.43106350040361,2.16072279234756,2.13188739809431,2.55887598867457,2.28011152076103,2.63999594521724,1.2309621197449,2.91502509823681,0.565748023139469,2.04519590605589,1.66022703937588,2.12454977883302
"AC006329.2",0,1.75300974936196,0,1.50759291611465,0,0,0,1.07023009141109,0,0,0,0
"AC006480.2",2.18604506740874,3.13000748965623,2.21128219484628,2.53114630288535,3.10922755975989,2.45772912067223,2.25082844486531,2.55123395803254,1.66196263725496,2.70148048944461,2.08632524215808,2.06441678575217
"AC006538.2",0.278657636896464,0.881766870537246,0.195670615288572,1.00757901441296,0.501039364464028,1.22235640208128,0.230872118619108,0.869124258375579,0.0525698998289924,1.09492238547866,0.0525690924028574,0.474684678431416
"AC006987.1",0.759502342183463,1.0450240876947,1.50706040257868,0,0.536175672641529,0,0,0,0,0,0.477393987993767,1.70523831274123
"AC006987.2",1.26517795852396,1.35372040605436,1.29352420728785,1.77373698223961,1.95877089925107,1.49438677657534,0.580527317304256,0.502204359194448,1.86725885703403,0.851968821776075,1.86724247711971,1.56690322595
"AC007114.1",0.943216988224417,1.61768063749795,1.26012782612492,1.76418645330499,0.578874705042119,1.83997670771298,0.29855639212606,1.70242157133959,0.0860443131561897,1.15541698646134,0.822269741898459,1.73457063659822
"AC007250.1",0,1.41035431519424,0,3.65573002420209,0.767078130046964,2.79178887962293,2.14791271126937,3.00914664829743,0,0.614554087345043,1.15257088484894,2.17792375166673
"AC007325.4",0.168391248651804,1.82749368622786,0.077054344341034,0.756569170718708,0.164320653629194,1.46152570303311,0.258987096565538,0.732131453035297,0.1892411520961,1.26290241405201,0.189238378151759,0.965080529624582
"AC007391.1",0,1.10642308400943,0.916764930671883,0,0.858772465997303,1.17572940218179,0,0,0.360137449555239,0.989100626090437,0.648085725537106,0.552832569649748
"AC007450.2",1.62381069593518,0.956625801372205,1.47695218992336,1.23427598691205,1.66169357784311,0.708672044371017,0.85462576896448,1.35872738496844,1.17444017864086,0.807769374549979,0.595188275625403,0.538888766390174
"AC007541.1",1.45420180155214,2.97578825131909,1.46595222211443,3.90132251718735,2.23696836759918,4.63556948679681,1.63491140295082,3.21087463842357,1.42682812661837,3.58468391263651,0.357744025159198,4.16321890882219
"AC007613.1",0,1.34852163438576,1.16746932979088,0.476667930025616,1.12924693185781,0.089851102299587,0.20023537299963,0.737599215987431,0.213115527924826,0.500521223009627,0.563215594102939,0.258966007875873
"AC007688.1",0.566677848119976,1.68484929157014,1.64706491924999,0.968563960032753,3.23855444760074,1.86333734809309,2.72327795717107,1.09881592548036,1.39727968945357,0.306267044705157,1.78702631838935,1.69712003030708
"AC007823.1",4.54753588812061,3.56744247608244,3.21201564882019,2.73511631234516,4.34973492891508,3.06231699162213,3.44311330688641,2.70795653244435,3.19908919688461,3.8024935834635,2.45623133559738,3.21107700374497
"AC007952.4",0,0,1.01157482011603,0.542073101315055,0.803051891519459,2.51493526518139,0,0,0,0,0.721582854265809,0
"AC008074.3",2.21356926193706,1.21562892717718,0.886382345206036,2.33256743019027,1.24385735219522,2.60304037015859,1.49815239411066,2.24766361972768,0.519616837367561,1.02533653323355,0.982237761625092,1.47772239466073
"AC008115.1",2.93344132316401,2.37301644985952,3.82031195191054,2.90707821224451,3.90055863362135,0.302645813152553,1.39085167167337,2.93852808502809,1.10862527295358,1.32558749537671,4.44724108010861,0.777501466651537
"AC008269.1",1.56269074615309,0,0,0,0,0,0,1.01037528321177,0,0,0,0
"AC008429.2",0,2.44155588490789,0,0.741990912740163,0.631438538138228,0.471245503573463,0,0,0,0.872670551331077,0,1.83228271249517
"AC008443.4",0,0.167226136879976,1.82984285932366,2.32586338912465,0,2.48832759585331,0.593361780775904,0,0,0,0.34707388143035,2.19639530479266
"AC008494.1",0.544728623970969,0,0,1.06687845052279,1.99280045047013,1.63065421498073,0,1.06261584686761,0,1.08919587307828,0.33305456827548,0
"AC008507.1",3.40900806242355,3.48721943106492,1.43593069767158,2.15212186009384,3.03357000106515,3.71072933702084,1.60298638395747,2.68335840727726,0.627309380762215,3.73316061037871,2.4215286275595,2.95001868747616
"AC008537.1",0.843530140730868,1.21313621970026,0.681652911811256,1.61110048137385,1.37284888858424,1.79818003630887,0.947783271163278,1.24313885331652,0.583735755969395,1.32998237679953,0.842240773533077,1.43981247219949
"AC008555.8",2.4718842299026,3.15121395542306,0.804369178474586,2.96975059490816,1.85837759534452,3.3557389788268,2.2997237312593,1.67740536451327,0.652662061211763,2.31449828635865,0.893817297567326,2.5333301081722
"AC008608.2",0,4.00388253299826,0.830222636945152,3.83477111304374,0.650974461432333,3.46324214224264,0,3.44563009236424,0,2.98260138025629,0.581961603564059,3.63880493589237
"AC008610.1",0.447342091994065,3.60383797996328,1.08925066765197,3.13892814014873,0.669372303744793,3.21828892446278,0,3.07742928064876,0.497291699811136,3.1765798350239,1.28714230996424,2.31671639236134
"AC008622.2",0,1.90147225919482,0,2.25764344396177,0,2.45444472571835,0,0.76989040450997,0.41833225119242,0.663787606484487,1.12255207852787,0.635960957435925
"AC008736.2",0.357638104931562,1.28638944358363,0,0,0,1.02045700081951,0.921176395001923,0,0,0,0.563395201793166,0
"AC008750.3",1.378613149228,1.39900485548234,1.79002053860442,1.38545474138715,1.33605897952763,1.46212305498354,2.17047256169681,1.29616671718899,0.786304227121183,0.394676454275827,0.44606530608252,0.261710443547974
"AC008771.1",1.36842334239329,2.17379422711808,1.79388378097772,2.7142617420681,1.7587596957615,2.58562683408191,0.954567426128026,2.22623316066186,0.838346414062168,2.15466378148924,0.922532854187402,2.78633218405195
"AC008785.1",0.848632611900237,1.39979028955933,0.773758080076974,1.1853444954975,1.35649610420875,1.06896081427242,0,0.963650444750796,0.931008249806407,0,0.539329473757666,0
"AC008806.1",0,0,1.37277079760696,0.561365146912424,0,1.47305403763279,0.211972999025144,0.615512678881958,0,0,0.117177008311002,0
"AC008969.1",2.36191348141552,3.17872422770316,2.78503665956501,3.67611657809382,3.02470545027714,3.09914365045826,2.29881183006286,3.09342275297647,1.88924149776221,3.16752346330214,2.34456694158778,2.63135087078025
"AC008972.1",0.651283874400478,2.12321449145893,0,0,0.454858628267544,0,0,1.01118589980302,0,0.356683708506825,0,0
"AC008972.2",1.98432515454511,1.21630626169737,2.64177530975735,2.90089543978704,3.85253688967962,1.23345138952577,0.834068144739678,0,0,0,2.12016057828023,2.9158006713514
"AC009097.3",0,1.00666125424768,1.82508183434004,0,0.950156801845021,1.20880836539921,0.464479672632078,0.511616839907404,0,0,0.491696155668209,0
"AC009108.3",1.09946603733042,1.31501850781941,0.796242075213065,1.42991635413735,1.14714836340387,1.35995059733647,0,1.79305654570506,0,1.55611652342428,0,1.07979578258135
"AC009159.3",2.21208689598185,0,0.852041070816655,0,1.7486108925926,0,0,0,0,1.69272600607869,0,0
"AC009163.2",0.0308460216655491,1.34923172257045,0.0273709032789972,0.921468950599155,0,1.25260775420877,0,0.759063103787587,0.0348730419604364,1.15167159344502,0.0519976662989234,0.820132819926701
"AC009414.2",2.58220638131081,4.05024102189566,0,5.06797129999502,2.28947183023513,5.6377412058923,1.0401476878864,4.81914600713519,0,3.97394714724028,0,5.22009177221634
"AC009486.1",2.05104981741692,2.67798754999535,3.82133505266538,3.59423158068758,3.48699866600021,3.17080798902384,2.11408199097989,2.60009430074148,1.33657482779593,2.93052176457264,2.34140610088822,3.16279067163361
"AC009518.1",3.21133830159997,1.64349674303,2.90008003183434,2.79942664263958,4.00843121437275,2.12311985269656,2.94887075602306,2.0530313107521,2.89790130801172,1.76990147025212,2.82839838621363,2.31050407853431
"AC009533.1",0.562324276839773,2.53706785618279,1.00479404634447,2.26912335523505,1.12383604631009,2.32587830752549,0.60992509128476,2.24932756668326,0.643941103802272,2.37924101014816,1.06003480813403,1.56414009427653
"AC009570.1",0,2.04764188268766,0,3.19989819658031,0,3.63509037446407,0,1.29516815760216,0,0,0.353271583578781,0
"AC009812.1",1.76129613009876,3.84855069119698,1.04201513864179,3.3933039787294,1.4721755369589,3.28365573581343,1.74413749095077,3.36715663966973,0.975535082941132,3.40149026403352,1.59900638516556,1.97974192248558
"AC009955.2",1.59511716744258,2.20754873168649,0,3.55090220242399,2.53961226263618,1.79211981148244,2.1912280403794,1.76485037959472,0.817832025429868,2.86644665573196,0.817822261532609,2.51363090562078
"AC010186.3",4.29090959634854,4.09909855130993,4.08765180468645,5.06190498815921,5.56203209977405,4.92837668381405,4.23266362052107,3.70105758637879,3.60414611023662,4.40253278387957,3.9549958585054,3.75264383509046
"AC010201.1",3.92606917029393,3.10610311602719,3.03418143974479,4.65588767571844,4.07161985367126,4.11930344810593,2.58789591883638,3.56470947881908,3.72784220172813,4.5811678995908,2.02228699706082,3.04432450703316
"AC010201.2",3.42897503449207,4.70337694177959,3.17146347928976,5.06401538586194,4.18083245974242,5.07497845972309,2.9494338086481,3.70357707224819,4.15933584731025,4.43644619906236,2.93293623226016,4.5984672349554
"AC010203.2",0.294248948564587,1.38976367253909,0,0.992749503203672,1.30435553537843,0,0,0.740860276771069,0,1.41590854703535,0.923326516696293,0
"AC010245.2",1.80869440064809,2.8724044058197,2.51460771894455,3.94845957228993,2.74233710895596,3.92193731009023,1.40959480850813,3.93499783880029,1.93885935214723,3.01358163597388,0.772725947994951,3.36939111168392
"AC010327.4",0.10254509961075,1.03926289431288,0,1.19493340114228,0.467630530451031,0,0.108359976783163,0.335986792871409,0.322158519939962,0.0513202470791415,0.322154004119922,0.532446418710563
"AC010422.2",0.110507531345606,1.69593014647752,1.70386628860195,1.38681811877889,1.54272434286574,2.14401540458326,1.28273466883831,1.48275825099756,1.05764145463711,0.926057750923241,1.17744609816186,1.81690678896006
"AC010491.1",0.606176094170653,0.415689985919067,1.25609200674215,1.26434836243445,1.12918231495919,1.78504032484162,0.352170195136933,1.47589914264347,0,0.535304396500384,0.60151847378652,0.840845280008867
"AC010615.1",1.18267996707217,2.91871969708812,1.70092206339001,3.37332448879893,2.04788747432286,2.70777617887149,2.04883492626767,2.38392834488509,1.1674136542057,2.86485070549823,1.82377389374942,1.75182248823291
"AC010618.3",0.956658711693428,1.36650611281147,1.18390770273755,2.05398117145512,1.24327485674893,1.83103316937997,1.0570077282113,1.13850834286368,0.501024856168559,1.97514600189528,1.17291148952527,1.06016445365201
"AC010654.1",0,2.60555349628353,0,3.8015331538907,0.371372579494168,3.47514278429499,0,0,1.01671032714754,2.32161354715081,0,3.44635093012129
"AC010719.1",1.30247293314226,3.52394332807725,0.519281509338979,4.04930109289168,3.93452236429186,3.8484321448515,1.84320455952265,2.33926744508881,2.58035836718466,2.53756137523131,2.98509673200609,1.80999482482801
"AC010883.1",1.71940665188307,1.53911613703211,1.47414715708744,2.41483954665388,2.10080312630893,1.50278434221691,0.490224982322796,1.49259964541648,0.405448053074072,2.49817443250063,1.80231561669216,1.54347205042193
"AC010894.5",1.34250151649366,0,0,0,1.90450804427366,0,0.858504208339232,0.751422739605992,0,0,0,0
"AC012213.1",1.41039584878822,1.04820007652801,0.379605923686161,1.85059526622226,2.01781632572174,1.94771687653484,1.46241992824508,1.21877823977241,0.445588425964379,0.632213273640555,0.593469443434569,1.18039444754734
"AC012213.3",0,0,0,1.520773616316,1.64941880470868,0.894620030654903,0,1.41846334129078,0,1.38801139176755,0.615468143345832,0
"AC012254.3",0.229575865184652,0.843308537718265,0.93902752241152,0.866607247452999,1.74549611107826,0,0.449204331691145,0.140569616490197,0.665254291708201,0.117419676597149,1.24303334829209,0.402288160636516
"AC012313.5",1.45466971823561,3.27551126562289,2.03064540920469,3.53118645331832,2.10386018826949,3.36210359610906,2.22861267180063,2.89834985691485,1.21038092784286,2.58309499828904,1.68585891475515,2.86571580657693
"AC012354.2",0,1.77875084637237,0.767248030209966,1.17655078796478,0,0,0,0,0,0,0,0
"AC012462.3",2.89044743229009,2.09818143107421,0,0.477764602822501,2.95080019939703,1.79938141463469,0,1.97370727824718,0,0,1.92344930826542,0
"AC012508.2",0,1.92292424236819,0,0.135770544749598,0,2.68748013659094,0.336482393842282,1.86762204764388,0,0.573170657555418,0,0.157859237124111
"AC012512.1",3.92981857104629,5.02728660228326,4.06831793443219,6.58318531828964,4.38010486071691,6.44292305181603,4.27124883492838,4.2328965231293,3.57771942961417,5.42631676840244,3.31099726960538,5.86123861950245
"AC013400.1",1.8797395885013,0.598498279172458,1.75500512306448,0,0,0.385386137038273,0.773541696852941,0,0,0,1.33175628405269,0
"AC013451.2",0,0.563411772446019,0,1.13013835126369,0.165220709727178,1.0174605250218,0,1.28727620880765,0,0,0,0
"AC015813.7",0,0.215070731894434,2.29253782177952,0,1.60475333308604,0.896626723199182,0,0,0,0,1.04775841528364,0.370674350649066
"AC015912.3",0,4.0962449508295,4.14889726386074,3.88501708302271,1.89786367333077,5.18930460471881,2.44475346908816,3.87740451686884,2.19026948333076,3.36244540684549,3.5473948725659,3.43056248671038
"AC015922.4",0,0,0,0,0,1.77340987250059,0,1.17374608728071,0,0,0,0
"AC016027.1",0,0.963960025404768,0.631330416658016,1.30942901122315,1.00432231181324,0.941148763459486,0.219061815306188,0,0,1.14927647123307,0.336833405737168,1.0584885560374
"AC016168.2",0.492650458030257,1.90937020525433,0.694571476084181,1.66640055281297,0.892344497267001,1.598591212489,0.431776712783023,1.97119356812176,0.233332252298694,1.38943020675079,0.589466102333393,1.19655594206841
"AC016396.1",0.423945897449255,1.09481212574412,0.932232139721346,1.60321983685714,1.9578209447164,1.86944102889414,0.445407968605636,1.94012218106465,0,0.22394162451754,0,1.18508884043418
"AC016405.3",0.886911708982428,1.7610105199962,0.460811117151561,0.591399435351151,0,1.73492212817545,0,0.588658087540207,0,0.701492194128579,0,2.2510859265187
"AC016700.2",0,1.99770972850139,0,0,2.01479030409932,1.04947034365457,0,2.36916761957977,0,1.10479522864579,0,0
"AC017071.1",0.733550020042581,0.782771827280978,1.30356527922623,0.671883308621161,0.516536943447167,1.64160364671238,0.767006979595785,0,0,0.723835234995283,0.72813730480349,0.694046684254937
"AC017079.2",0,0,0,2.67603053859901,0,0,0,1.22658864170773,0,0,0,0
"AC017100.1",1.80692962797606,4.35722671307863,2.58091760940278,5.21079657453256,2.74023618729983,4.83553469086055,2.86481139206832,3.74602405328036,1.79723233900951,4.54961580814508,2.94844877929771,4.53178155062924
"AC017104.5",0.750530247363332,1.98816890886756,1.01336163430882,1.9793401292472,0.915796770751083,1.95326556762508,0.424679997515161,1.67576405969624,0.61221984557234,1.81753358539324,0.406311382647012,1.49814547857561
"AC018450.1",1.59050946153356,2.25273598572038,0.990024003247951,3.24723012359708,2.52464287019732,2.75918500029879,1.70748887564504,2.27332651635415,0.368183458720836,2.29669084381014,1.51877007752997,2.39210205313034
"AC018558.2",1.7615339230993,0,0,2.26416473731377,2.39798008410967,1.47267632495363,0.962910411979752,0,0,0,0.225462147001498,1.08017438049662
"AC018638.1",0,3.15785562617968,0,4.37904278724357,0,4.53923404938288,0,2.30426857573672,0,3.57036449397414,0,3.94877788089832
"AC018845.3",1.49959662429099,1.12303291338637,1.55764593264342,1.78355990872416,2.65968157158845,0.451554040917084,1.4345567093918,1.88330918680343,1.40887937118914,1.05527748726098,1.57837788579072,1.11007807211698
"AC019118.1",1.92734472792992,0,2.14288804407118,0,2.06596864825463,0,1.51367105527157,0,0.84277735140159,0,0.99411543432781,1.64317132707747
"AC020551.1",1.77640670793879,0.571021289923671,0.980354461896887,2.40707679765059,2.65043674670012,2.23614333885474,1.88969121135891,0.980203065776949,0.321534230224636,0.577758529395418,1.2150838173952,1.00398722331005
"AC020765.2",0,3.48049725004388,0,2.23224706095063,0,3.74004081793718,0,1.00218356438617,1.54297622551407,2.76920985726297,0.564114794120919,2.61400336687213
"AC020910.4",0.74521622145344,4.901371120475,0,4.81599974791066,1.86224211700679,4.90930240731033,1.65447720939521,2.89130016378534,0.820142260286554,4.60106519401552,2.38145631920059,5.11796132652405
"AC020910.5",1.12087153919256,2.63423969410713,1.703045139144,3.85540819431514,3.04439475616897,3.54205599278674,2.89277878168786,2.81573207945884,1.87185610547606,2.71863817736008,1.78170556832153,2.79330992499098
"AC020916.1",2.51962761766009,4.07899057898167,1.75343043203061,5.26376422125133,3.44560790077079,4.63774588623351,2.9554389736109,3.99091545389072,1.63103974752156,3.83345306711451,1.96825905216216,3.88910465672244
"AC021269.2",1.52357614017508,0,0,0,0,0,0,1.25736834241944,0,0,0,0
"AC021321.1",0.727855698512665,3.09638422492027,0,2.83469267462343,0.512239440032724,3.48490805983253,0,0,0,1.77367010502828,0.455685890862446,2.76791663138785
"AC021483.1",0,0,1.47668872578567,0,0,1.50535397744248,0,1.76016798834738,0,0,0,0
"AC021739.3",0,1.1058272448547,1.32027531349085,1.53799046196472,0.449736028511254,1.19326274809146,0,1.58713069287405,0.968081361309309,0,0.213341539011975,0.177894975468304
"AC022211.2",0,2.99073460078819,0,2.57129412393972,0,3.0923099099554,0,2.35482390353367,0,2.2524398100204,0,2.64472166514449
"AC022400.4",0,1.20559407991358,0,0.592529948185734,2.57931029404395,0,1.23385452957485,0,0,0.702786555388662,0,0
"AC022916.1",0.465269310858233,0.648780966179624,0.153715226836743,1.02466029267387,1.20034471816779,1.30940298236942,0.682092676601995,1.03824627298052,0.552641160680703,0.598822189475929,0.17077942549589,0.62943591271019
"AC023141.2",0.734595143656509,1.01359183470345,0,0,2.2873837904571,0,0,0.479144641735807,0.80872313940844,0,0.460296288615425,0
"AC023157.3",2.51649913633281,3.61210793401854,2.71805447592798,3.57555915902242,2.88011518376353,3.78534686396439,1.76864730043669,3.32585613437607,1.98911092949141,3.64616971283023,1.42380935728633,3.41961362819243
"AC023355.1",1.21989066322604,1.83076411933037,1.58070914897245,1.99240686029442,1.94791258566914,1.57363105288209,0.81009728580921,2.09282001984801,0.633295990817887,1.84984444084261,1.65599012489565,1.29198856757051
"AC023509.4",2.51393651714988,3.27461213104093,2.11793090544247,3.9302146518652,2.31588233943803,3.90657609931543,1.58286703328942,3.27294490910158,0.616768373730319,2.16166901726358,0,4.4791955403974
"AC023762.1",0,0.713467063319175,1.6855600169786,0,0.491791665516005,0.89319234357401,0,0,0,0,1.2724870707802,0
"AC024243.1",0,0,0,0.246960842456376,0,1.8375588986872,0,1.41730224749374,0,0,0.339919068793948,0
"AC024937.2",0,0.169757042021838,0,1.04827809029723,0,1.58878715629207,0,0.520515041388407,0,0,0.186716964498668,1.09609605791129
"AC025048.2",1.38036634531684,2.35947492017168,0.861614945283269,3.09723748751127,2.28682402152954,3.07993167053957,1.64254146499583,1.70455920380394,0.824941085280606,2.46265338127899,1.07847081581341,2.673757891417
"AC025048.4",0.951303599176191,1.28851888098464,0.534255840997351,1.25862541125318,1.58321897789349,1.72734012841757,1.38207746552108,1.22567887084337,0.481680608221736,0.85052872657441,1.20112592245889,0.740621657330463
"AC025161.1",0,0.840123485436507,0,1.15633292773853,0.486847256286641,1.82431253055723,0,0.45057985105676,0,0,0,1.28688137492734
