"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","DNA metabolic process (GO:0006259)","85/315",1.32905375203398e-06,0.0067821612966294,0,0,1.64037246104115,22.1959508535555,"TOP2A;RPAIN;MUS81;BTG2;FEN1;SMG1;BRCA1;HMGB1;TNFAIP1;BACH1;PTMS;ENDOV;KAT5;TRIM28;KAT7;FBXO6;POLL;KPNA2;MEN1;POLG;DFFB;PARP3;USP7;RFC3;RBM14;LIG1;IGFBP4;TOP3A;LIG4;LIG3;AXIN2;DDB1;RAD51D;CDC34;RAD51C;POLG2;GRWD1;KCTD13;RBMS1;DNASE2;NUP98;DNASE1L2;TP53;DCTPP1;TELO2;FAN1;BLM;UHRF2;PNKP;IGHMBP2;POLD3;PURA;POLD4;BRIP1;RECQL5;SLX4;UBB;NTHL1;ERI2;POLD1;UBC;RPS3;CTC1;UVRAG;TCF7L2;NPM1;STN1;UBE2B;GADD45A;TREX1;RPA1;DONSON;XRCC1;GTF2H1;CDC6;GTF2H4;PALB2;TICRR;FAM111A;POLA2;RAD50;ERCC1;UBE2N;NOP53;RAD9A",85
"2","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","80/292",1.41327222208129e-06,0.00360596407464041,0,0,1.66548694674605,22.4334476702615,"GSK3B;GSK3A;UBXN1;CCNF;LTN1;UBE3A;ARRB1;AUP1;TNFAIP1;ARRB2;PSMD8;HERC2;MAEA;KAT5;PSMD2;PSMD3;CDC27;FBXO6;SEC61B;BTRC;SKP1;FBXW5;FBXW11;KCTD2;KCTD5;SIRT2;DDB1;CDC34;PSMA1;SELENOS;KCTD13;PSME2;RBCK1;MAN1B1;TP53;RNF121;ANAPC2;PSMD12;ANAPC15;PSMD11;PSMD13;SEL1L;DERL2;KLHL11;FBXO45;AURKB;ANAPC11;ARNTL;HSP90B1;PSMB6;FBXL20;BTBD1;UBB;PSMB3;HECTD3;TMEM129;UBC;SPOP;BUB3;RFFL;UBE2B;SMURF2;EDEM1;FBXL19;PLK1;ERLIN1;SYVN1;BFAR;FBXL15;UBE2G2;SPSB3;RNF145;PSMC5;NPLOC4;GID4;PSMC3;PSMC4;STUB1;DZIP3;RNF187",80
"3","negative regulation of gene expression (GO:0010629)","146/619",2.15165900951229e-06,0.00365997197518041,0,0,1.43382551521966,18.7103782611732,"APP;NDUFA13;ZBTB21;LOXL3;RORB;ARHGAP35;ZFP36;TRIM28;KAT5;KAT8;SOX8;NUDT16;SOX9;LGALS9;BTRC;MEN1;PIAS4;NANOS1;IGFBP5;FBXW11;ADIPOQ;ARID5A;RFX3;CNPY2;POU3F3;DKK3;ERN1;EID2;BRMS1;MYCN;SMO;DXO;ATF5;TP53;NOTCH2;NOTCH1;CTBP2;TSHZ3;SHC1;SHMT1;TWIST1;ZBTB4;ZFP36L2;GLIS2;LARP1;FXR2;DEAF1;NACC2;STC2;INPP5K;ZBTB7A;HEXIM1;TFAP2A;HEXIM2;HSPA8;JUN;TGFB1;SMURF2;PHF12;H3F3A;HMGA2;NR2F2;NR1D1;MEX3D;PARP14;SMARCA2;MT3;MEX3B;DAP;CDK5;BCL6;ID2;ID1;BHLHE40;ID4;MAP3K10;ID3;CALR;CPEB3;CNOT8;PICALM;CDKN1C;CREBZF;BTG2;THRA;LDB1;ZC3H4;RSF1;BRCA1;GLI3;FLCN;RBM4;HHEX;HEY1;CHMP1A;RACK1;MLX;ANXA7;FLOT2;CIC;METTL16;HRAS;EID2B;USP47;FOXD1;RING1;EED;RPL13A;PARP9;SIRT2;SFPQ;NCOR1;PTRH2;IRF1;CRY2;RARA;SMCR8;MAPT;GAS6;GAPDH;CEBPA;HDAC5;PPM1D;TOB1;RELA;FAM129B;ARNTL;CIART;BTAF1;ATOH8;RPS3;HES1;SMARCE1;TCF7L2;PCGF6;NR1H2;SAMD4B;KLF4;TBX2;PER1;PINK1;PC;TFAP4;MYBBP1A;PDCD4;CDK5R1",146
"4","interleukin-1-mediated signaling pathway (GO:0070498)","34/96",4.94420161273855e-06,0.0063075652074512,0,0,2.15298885511651,26.3037001024823,"PSMD12;PSMD11;PSMD13;RELA;PSMD8;RPS6KA4;PSMB6;IRAK1;UBB;PSMB3;PSMD2;PSMD3;UBC;IKBKG;BTRC;SKP1;MAPK3;MAP2K6;MAP3K3;EGR1;CHUK;FBXW11;NFKBIA;PSMC5;PSMA1;PSMC3;PSMC4;TOLLIP;PELI1;UBE2N;PSME2;TAB3;SQSTM1;MYD88",34
"5","negative regulation of cellular macromolecule biosynthetic process (GO:2000113)","123/513",5.81667529840286e-06,0.00593649880954996,0,0,1.45754457064647,17.5703816375967,"NDUFA13;ZBTB21;LOXL3;RORB;ARHGAP35;TRIM28;KAT5;KAT8;SOX8;SOX9;BTRC;MEN1;TSPYL2;PIAS4;NANOS1;IGFBP5;FBXW11;ADIPOQ;ARID5A;RFX3;POU3F3;DKK3;EID2;BRMS1;SELENOS;ATF5;TP53;NOTCH1;CTBP2;TSHZ3;SHC1;SHMT1;TWIST1;ZBTB4;GLIS2;LARP1;FXR2;DEAF1;NACC2;INPP5K;ZBTB7A;HEXIM1;TFAP2A;HEXIM2;HSPA8;JUN;TGFB1;SMURF2;PHF12;HMGA2;NR2F2;NR1D1;CDC6;MEX3D;SMARCA2;MT3;MEX3B;DAP;CDK5;BCL6;ID2;ID1;BHLHE40;ID4;MAP3K10;ID3;CALR;CPEB3;CNOT8;CDKN1C;CREBZF;GSK3B;BTG2;GSK3A;THRA;LDB1;ZC3H4;RSF1;BRCA1;GLI3;RBM4;HHEX;HEY1;CHMP1A;RACK1;MLX;CIC;EID2B;USP47;FOXD1;RING1;EED;RPL13A;SIRT2;SFPQ;IRF1;CRY2;RARA;GAS6;GAPDH;CEBPA;HDAC5;TOB1;RELA;FAM129B;ARNTL;CIART;BTAF1;ATOH8;RPS3;HES1;SMARCE1;TCF7L2;PCGF6;NR1H2;SAMD4B;KLF4;TBX2;PER1;TFAP4;MYBBP1A;PDCD4;CDK5R1",123
"6","endosomal transport (GO:0016197)","64/230",8.90775583696979e-06,0.00757604633934281,0,0,1.69155543808643,19.6704016380269,"SYS1;CLTC;AP2A1;PTPN23;TOM1;ANKFY1;DENND5A;TBC1D10B;DTX3L;STX8;VPS33A;VPS13A;VPS37C;EMP2;ATG14;AP5B1;BET1L;RHOB;VAMP7;WDR81;HGS;TBC1D23;CHMP6;SQSTM1;STAM2;RAB7A;BECN1;TSG101;MGRN1;GOSR2;GOSR1;CLEC16A;SNX33;TGOLN2;SNX4;SNX1;UBB;VPS53;BLOC1S3;UBC;VTI1A;MVB12A;STX5;RAB6A;TBC1D17;RAB11FIP3;ANKRD50;SPAG9;SNAPIN;RIC1;GBF1;SNF8;DCLK1;EHD1;EHD2;FAM160A2;EHD4;NSG2;CHMP2B;CHMP2A;UBE2O;CORO7;LAMTOR1;PICALM",64
"7","proteasomal protein catabolic process (GO:0010498)","65/238",1.46877956907883e-05,0.0107074030585847,0,0,1.66023856351051,18.4759542851535,"GSK3B;GSK3A;UBXN1;LTN1;UBE3A;ARRB1;TNFAIP1;ARRB2;PRPF19;PSMD8;HERC2;MAEA;KAT5;PSMD2;PSMD3;CDC27;BTRC;SKP1;FBXW5;FBXW11;KCTD2;KCTD5;SIRT2;DDB1;CDC34;PSMA1;KCTD13;PSME2;RBCK1;TP53;ANAPC2;BRSK2;PSMD12;ANAPC15;PSMD11;PSMD13;SEL1L;KLHL11;FBXO45;ANAPC11;ARNTL;PSMB6;BTBD1;UBB;PSMB3;HECTD3;UBC;SPOP;BUB3;RFFL;KLHL25;UBE2B;SMURF2;FBXL19;SYVN1;BFAR;NR1D1;SPSB3;RNF145;PSMC5;GID4;PSMC3;PSMC4;STUB1;RNF187",65
"8","IRE1-mediated unfolded protein response (GO:0036498)","23/58",2.05678175136306e-05,0.0131196965965071,0,0,2.41064877895399,26.015198416186,"TSPYL2;GSK3A;ACADVL;XBP1;FKBP14;SHC1;GOSR2;EDEM1;PPP2R5B;SYVN1;WIPI1;ARFGAP1;ADD1;YIF1A;ERN1;ASNA1;LMNA;SRPRA;TPP1;SEC61B;KDELR3;TLN1;SEC31A",23
"9","ubiquitin-dependent protein catabolic process (GO:0006511)","85/342",3.99611144052493e-05,0.0226579518677764,0,0,1.51086937201159,15.3014862672115,"GSK3B;GSK3A;UBXN1;PPP1R11;LTN1;UBE3A;ARRB1;TNFAIP1;PTPN23;ARRB2;PSMD8;HERC2;MAEA;KAT5;PSMD2;RNF19A;PSMD3;CDC27;BTRC;SKP1;FBXW5;DTX3L;FBXW11;KCTD2;KCTD5;SIRT2;DDB1;RNF168;CDC34;WDR81;PSMA1;KCTD13;PSME2;RBCK1;TP53;CACUL1;SQSTM1;ANAPC2;PSMD12;ANAPC15;TSG101;PSMD11;PSMD13;KLHL11;FBXO45;ANAPC11;ARNTL;PSMB6;RNF213;BTBD1;UBB;PSMB3;HECTD3;KCTD21;UBC;SPOP;MVB12A;RBBP6;BUB3;RFFL;RANBP1;XBP1;ZRANB1;KLHL25;UBE2B;SMURF2;FBXL19;SYVN1;UBE2G1;BFAR;UBE2G2;NTAN1;SPSB3;RNF145;COPS3;PSMC5;PINK1;NPLOC4;GID4;PSMC3;PSMC4;TOLLIP;TTC3;STUB1;RNF187",85
"10","regulation of DNA binding (GO:0051101)","21/53",4.72699810104504e-05,0.0241218713096328,0,0,2.40867121637896,23.9894864268592,"FOXC1;JUN;TGFB1;CEBPG;HMGA2;RSF1;HMGB1;SIRT2;NME1;SKI;NFKBIA;TFAP4;SMO;ID2;CSNK2B;ID1;HABP4;ID4;ID3;HES1;JAK2",21
"11","regulation of autophagy (GO:0010506)","56/204",4.75223570225137e-05,0.0220460534441716,0,0,1.66875260742595,16.6112812407139,"USP36;GSK3A;LRRK2;HMGB1;TRIM8;RPTOR;FLCN;MLST8;TLK2;KAT8;WDR6;PIP4K2B;PIP4K2C;CAPN1;TRIM21;TRIM65;SREBF1;RUBCN;ATP6V0B;ATP6V0E1;TMEM150A;PRKAB1;SIRT2;MID2;ERN1;KAT2A;CPTP;ULK2;ULK1;VDAC1;SMCR8;MAPT;ATP6V0C;GAPDH;ATP6V1A;SNX32;WDR24;ATP6V0E2;ATP6V0A1;OSBPL7;FZD5;BAD;PLK2;BNIP3;SVIP;MT3;IRGM;TPCN2;GFAP;DAP;PINK1;CDK5;TAB3;LAMTOR1;EIF4G2;CDK5R1",56
"12","translational elongation (GO:0006414)","34/106",5.35212445098806e-05,0.0227599092278267,0,0,1.94987669897345,19.1778794651704,"MRPS15;MRPS34;LTN1;MRPL16;MRPL38;MRPL17;MRPL58;MRPL12;MRPL10;MRPL11;MRPL55;EFTUD2;EEF2K;MRPL40;RACK1;GADD45GIP1;MRPS25;EFL1;MRPS23;MRPL27;MRPL49;MRPL28;ERAL1;MRPL48;MRPL23;MRPS7;MRPL45;MRPS6;MRPL46;MRPL21;MRPL43;TUFM;MRPL22;EEF1G",34
"13","intracellular protein transport (GO:0006886)","85/348",7.70998698730221e-05,0.0302646643047717,0,0,1.48481990008036,14.0618516933768,"IPO13;RPAIN;RAB3A;KDELR1;RAB3D;CLTC;AP2A1;HIKESHI;IPO7;PKD1;RAB22A;HID1;HERC2;AKT2;XPO6;NUP62;TMED3;ARFIP2;HOMER3;TMED1;SEC61B;WLS;TBC1D10B;NUP214;NSF;EIF5A;TMED9;STRADA;STX8;COPZ2;TSC2;STX1B;TBC1D1;RAB30;CDC37;RAB34;ADPRH;RABL3;TBC1D25;NUP98;HAP1;ARHGEF2;SLU7;KPNB1;RAB7A;RBM22;NAPA;TBC1D9B;RAB5C;PTTG1IP;GABARAP;GGA2;SNX1;GGA3;NUP85;RAB26;STX5;NUP88;STX4;RAB6A;TBC1D17;SEC31A;NGFR;RANBP1;NPM1;RIC1;TGFB1;RAB4B;STAT3;AP3D1;SNF8;RANBP6;MT3;EHD1;SEC23IP;IFT22;MYO1C;APPBP2;BCL6;GIPC1;SGSM2;SNX15;RUNDC1;RANGRF;CALR",85
"14","negative regulation of smooth muscle cell migration (GO:0014912)","9/14",7.8924779792292e-05,0.0287680822342904,0,0,3.90794615718628,36.918427191711,"NDRG4;IGFBP5;LRP1;IGFBP3;ADIPOQ;SERPINE1;TPM1;TRIB1;CORO1B",9
"15","protein transport (GO:0015031)","80/327",0.000116403344065311,0.039600417651019,0,0,1.48722381788944,13.4719415431749,"RAB3A;SYS1;TFRC;KDELR1;RAB3D;CLTC;AP2A1;HIKESHI;VLDLR;TCIRG1;RAB22A;HID1;HERC2;TMED3;TOM1;ARFIP2;TMED1;WLS;TBC1D10B;ARRDC4;NSF;TMED9;ATP6V0B;ATP6V0E1;PRKCB;STX8;VPS33B;COPZ2;RUFY1;STX1B;TBC1D1;RAB30;RAB34;ADPRH;RABL3;TBC1D25;ARHGEF2;SLU7;ATP6V0C;BLZF1;VAMP2;RAB7A;NAPA;ATP6V1A;TBC1D9B;RAB5C;LRP1;SNX33;HSP90B1;GGA2;SNX4;NEURL1B;SNX1;GGA3;RAB26;STX5;STX4;APOE;ATP6V0E2;RAB6A;TBC1D17;SPTBN1;SEC31A;ATP6V0A1;ATP6V1F;NGFR;BBS1;NPM1;RIC1;TOR1A;RAB4B;AP3D1;EHD1;SEC23IP;IFT22;APPBP2;SGSM2;SNX15;RUNDC1;UNC119",80
"16","regulation of apoptotic process (GO:0042981)","174/816",0.000121346164423594,0.0387018423158499,0,0,1.29626318612551,11.6882278643593,"MTCH1;ARL6IP1;ZFAND6;ITSN1;CIB1;UBE2Z;IFIT3;IGF1R;IFIT2;PYCARD;SLK;LGALS1;CCND2;MAEA;FAM162A;AKT2;ARHGDIA;CFL1;ARL6IP5;CYP1B1;SOX8;SOX9;EPHB3;PHLDA3;MAP2K4;IGFBP3;ACTN4;WDR73;POU3F3;THOC6;BRMS1;NSMF;ATF5;SQSTM1;TP53;NOTCH2;SHC1;MAGED1;RTN4;HSP90B1;STK3;APH1A;PRDX3;ABR;NCSTN;PRDX5;GRK5;IRAK1;UBB;BAG3;UBC;FADD;TXNDC5;MAP2K6;TFAP2A;NGFR;CREBBP;JUN;XBP1;TGFB1;GADD45B;GADD45A;PLK2;PLK1;IGF2;FZD9;HMGA2;DHCR24;BFAR;MT3;NFKBIA;SON;CDK5;BCL6;NF1;MAP3K10;RNPS1;CALR;MAP3K14;FGFR3;MYD88;MAP3K11;FGFR2;BCL2L1;FGFR1;ITGB1;DDR1;TOP2A;GSK3B;RARG;DDX42;BRCA1;HMGB1;AATF;AKAP13;PIDD1;FLCN;C1QBP;NUP62;MYO18A;RACK1;CASP1;JAK2;IFT57;PSENEN;MAP4K2;USP47;ANXA1;PLEKHG2;TNFRSF12A;DUSP1;SPHK2;STRADA;SPHK1;ARHGEF17;MINK1;ANXA5;ARHGEF19;NME2;ARHGEF18;NME3;ANO6;RPS3A;SEPT4;NME1;RHOB;DDAH2;CAT;AKT1S1;ITGA6;ARHGEF1;NAA38;ARHGEF2;GAS6;CRYAB;TNFRSF21;CD44;GSTP1;RELA;FAM129B;GNA13;CLN3;MAPK9;MIEN1;ERBB2;BNIP1;RPS3;FLNA;SAP18;HS1BP3;APBB1;PAK2;RELT;LCMT1;PAK4;MAP3K3;NPM1;EGLN2;BAD;NTRK3;BNIP3;STAT3;CFLAR;SOD1;PINK1;TFAP4;RPS6KB1;AXL;TAOK1;DNAJA3;TAOK2;BAX;LTBR;NOP53",174
"17","positive regulation of apoptotic process (GO:0043065)","76/308",0.00012729415130533,0.0382107090653588,0,0,1.5000197371018,13.4536920187245,"TOP2A;ITGB1;MTCH1;RARG;NDUFA13;BTG1;ITSN1;HMGB1;UBE2Z;IFIT2;PYCARD;AKAP13;PIDD1;FLCN;FAM162A;C1QBP;ARL6IP5;RACK1;CASP1;CYP1B1;PHLDA3;PSENEN;PLEKHG2;TNFRSF12A;IGFBP3;ARHGEF17;ADIPOQ;F2R;ARHGEF19;ARHGEF18;ANO6;SEPT4;SIRT2;RHOB;TRAF7;BRMS1;PTRH2;ARHGEF1;ITGA6;ARHGEF2;TP53;SQSTM1;STK3;APH1A;GNA13;ABR;MAPK9;NCSTN;UBB;UBC;RPS3;SAP18;FADD;APBB1;BCAP31;TFAP2A;NGFR;PRNP;JUN;GADD45B;GADD45A;BAD;BNIP3;FZD9;HMGA2;SOD1;TFAP4;MYBBP1A;CDK5;BCL6;NF1;MAP3K10;BAX;RNPS1;MAP3K11;CDK5R1",76
"18","cellular macromolecule biosynthetic process (GO:0034645)","88/368",0.000129228949149194,0.0366364070837965,0,0,1.45368045460552,13.0161456585192,"CREBZF;RPL5;RPL30;MRPS15;FEN1;LDB1;BRCA1;TNFAIP1;PTMS;EFTUD2;RPS16;EEF2K;RPS19;KAT5;RPS18;NUP62;RPL36;KAT7;POLL;RPL37;RPS11;MEF2A;RFC3;RBM14;WARS;RPL21;RPL23;RPS5;TOP3A;RPL13A;RPS3A;MRPS7;MRPS6;MRPL43;TUFM;EEF1G;POLG2;GRWD1;KCTD13;RBMS1;RPL27;NUP98;GTF3C1;CEBPA;BLM;IGHMBP2;RPL36A;SNU13;GATA2;MRPL10;MRPL11;MRPL55;BRIP1;RECQL5;POLR2A;POLD1;POLR2C;RPS3;POLR2G;RPL17;ST3GAL2;RPL19;BPTF;TREX1;EFL1;MRPL27;RPA1;DONSON;MRPL28;CDC6;MRPL23;TICRR;EXT1;FAM111A;RPS28;PPP5C;POLA2;RAD50;TNIP1;RPS29;RPL27A;RPS6KB2;RNPS1;RPS24;EIF4G2;RPS23;RAD9A;NFKBIB",88
