"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","Ketoconazole-114_mg/kg_in_Corn_Oil-Rat-Liver-5d-up","10/291",0.0633997207116483,1,0,0,1.74437873951192,4.81151259045076,"MTCH2;PSMA1;SMPD1;TALDO1;PEMT;STAP2;ACP2;IPO7;TMEM9B;PNPLA2",10
"2","Sulindac-64_mg/kg_in_Corn_Oil-Rat-Liver-5d-up","10/297",0.070558180532743,1,0,0,1.70913876497633,4.53146978023321,"MTCH2;PSMA1;PSMD13;SMPD1;TALDO1;MRPL17;PEMT;STAP2;ACP2;IPO7",10
"3","Sulfisoxazole-2500_mg/kg_in_Corn_Oil-Rat-Liver-1d-dn","10/323",0.107293521349638,1,0,0,1.57156103157266,3.50801812012399,"MTCH2;PRPSAP2;PSMD13;SMPD1;TALDO1;MRPL17;PEMT;STAP2;ACP2;ARNTL",10
"4","Nevirapine-200_mg/kg_in_Saline-Rat-Liver-0.25d-up","9/284",0.110208423121645,1,0,0,1.60863659112033,3.54765810268694,"MTCH2;TMEM11;TOLLIP;TALDO1;MRPL17;STAP2;IPO7;PNPLA2;NAP1L4",9
"5","Venlafaxine-1481_uM_in_DMSO-Rat-Primary_rat_hepatocytes-1d-up","9/284",0.110208423121645,1,0,0,1.60863659112033,3.54765810268694,"FNBP4;RNH1;TMEM11;TOLLIP;TALDO1;BTBD10;IPO7;CD44;PNPLA2",9
"6","Diphenhydramine-100_mg/kg_in_Water-Rat-Heart-5d-dn","9/286",0.113711597636826,1,0,0,1.59738738418941,3.47286374855373,"ABTB2;USP47;MTCH2;PRPSAP2;PSMD13;SMPD1;MRPL17;RRAS2;NAP1L4",9
"7","Fluvastatin-94_mg/kg_in_Corn_Oil-Rat-Liver-1d-up","9/287",0.1154861286375,1,0,0,1.59182157448841,3.43611377836249,"RNH1;PSMA1;PSMD13;TALDO1;MRPL17;PEMT;STAP2;IPO7;PNPLA2",9
"8","Lead_(II)_Acetate-600_mg/kg_in_Saline-Rat-Kidney-1d-up","10/343",0.141797913785283,1,0,0,1.47992481981915,2.89081466511807,"MTCH2;RRM1;PRPSAP2;PSMA1;TALDO1;MRPL17;IPO7;CKAP5;TMEM9B;NAP1L4",10
"9","Carmofur-201_mg/kg_in_CMC-Rat-Bone_marrow-3d-up","9/304",0.147935523160307,1,0,0,1.50280523644136,2.87182887893846,"FNBP4;MTCH2;RRM1;PRPSAP2;PSMA1;TNC;TALDO1;CD44;PNPLA2",9
"10","Levofloxacin-739_mg/kg_in_Water-Rat-Heart-5d-dn","9/304",0.147935523160307,1,0,0,1.50280523644136,2.87182887893846,"ABTB2;MTCH2;PRPSAP2;TMEM11;SMPD1;MRPL17;IPO7;CKAP5;NAP1L4",9
"11","Beta-Estradiol-150_mg/kg_in_Corn_Oil-Rat-Liver-1d-up","9/310",0.160378631395522,1,0,0,1.47371868347798,2.69722618607419,"MTCH2;RRM1;PSMA1;PSMD13;MRPL17;PEMT;IPO7;PNPLA2;NAP1L4",9
"12","Baclofen-19_mg/kg_in_CMC-Rat-Heart-5d-dn","9/314",0.16894589654087,1,0,0,1.45494519706424,2.58714972794669,"ABTB2;MTCH2;PSMD13;TMEM11;TALDO1;MRPL17;ARNTL;PNPLA2;NAP1L4",9
"13","Fluvastatin-94_mg/kg_in_Corn_Oil-Rat-Liver-5d-up","8/273",0.172434496227626,1,0,0,1.48751417786951,2.61465996785622,"PSMA1;TMEM11;TALDO1;MRPL17;PEMT;STAP2;IPO7;PNPLA2",8
"14","Cisplatin-2_mg/kg_in_Saline-Rat-Spleen-1d-up","8/275",0.177189721390879,1,0,0,1.47669589293955,2.55547281689099,"ABTB2;RRM1;PRPSAP2;SMPD1;TALDO1;MRPL17;TBC1D2B;CD44",8
"15","Loratadine-10_mg/kg_in_Water-Rat-Heart-5d-dn","8/275",0.177189721390879,1,0,0,1.47669589293955,2.55547281689099,"ALKBH3;ABTB2;MTCH2;PSMA1;SMPD1;MRPL17;CKAP5;PNPLA2",8
"16","Sildenafil-300_mg/kg_in_Saline-Rat-Liver-0.25d-up","8/276",0.179589009171154,1,0,0,1.47134554550136,2.52642436715707,"ABTB2;PSMA1;PSMD13;TALDO1;MRPL17;PEMT;ARNTL;PNPLA2",8
"17","Tamoxifen-37.5_uM_in_DMSO-Rat-Primary_rat_hepatocytes-1d-up","8/276",0.179589009171154,1,0,0,1.47134554550136,2.52642436715707,"ALKBH3;RNH1;TMEM11;TOLLIP;TALDO1;BTBD10;IPO7;CD44",8
"18","Allylamine-75_mg/kg_in_Water-Rat-Heart-3d-up","7/236",0.185611023552995,1,0,0,1.50563537812957,2.53564365132788,"PSMA1;MAP1B;TALDO1;MRPL17;TBC1D2B;PNPLA2;NAP1L4",7
"19","Meloxicam-33_mg/kg_in_Corn_Oil-Rat-Liver-3d-up","9/327",0.198204630244399,1,0,0,1.39710333907698,2.26114929802615,"CARS;MTCH2;SMPD1;TALDO1;MRPL17;STAP2;IPO7;TMEM9B;PNPLA2",9
"20","Bisphenol_A-610_mg/kg_in_Corn_Oil-Rat-Bone_marrow-5d-up","8/285",0.201806376828317,1,0,0,1.42488200195921,2.28044751528079,"FNBP4;PRPSAP2;PSMA1;DEAF1;TALDO1;MRPL17;CKAP5;NAP1L4",8
"21","Alpha-Naphthoflavone-80_mg/kg_in_CMC-Rat-Liver-5d-up","8/288",0.209449685868279,1,0,0,1.41003948110547,2.20427486094696,"MTCH2;PSMA1;PSMD13;TMEM11;SMPD1;PEMT;ACP2;PNPLA2",8
"22","Diisopropyl_Fluorophosphate-3.75_mg/kg_in_Water-Rat-Heart-5d-dn","8/294",0.225066454187143,1,0,0,1.38126316516454,2.05996003790554,"MTCH2;PSMA1;SMPD1;BTBD10;IPO7;CKAP5;PNPLA2;NAP1L4",8
"23","Rifabutin-1500_mg/kg_in_CMC-Rat-Liver-5d-up","8/294",0.225066454187143,1,0,0,1.38126316516454,2.05996003790554,"MTCH2;PSMA1;TOLLIP;SMPD1;MRPL17;STAP2;TPP1;PNPLA2",8
"24","Lead_(II)_Acetate-600_mg/kg_in_Saline-Rat-Spleen-3d-up","9/339",0.226965335858641,1,0,0,1.34764835362293,1.99850587839263,"FNBP4;PSMD13;SMPD1;TRIM3;TALDO1;MRPL17;TBC1D2B;PNPLA2;NAP1L4",9
"25","N-Nitrosodimethylamine-10_mg/kg_in_Saline-Rat-Liver-5d-up","8/295",0.22771008564134,1,0,0,1.37658091714704,2.03690202301416,"RNH1;PRPSAP2;PSMA1;TNC;TALDO1;MRPL17;STAP2;PNPLA2",8
"26","Sildenafil-300_mg/kg_in_Saline-Rat-Liver-3d-up","8/298",0.235707544788209,1,0,0,1.36272271999455,1.96935708025749,"MTCH2;PRPSAP2;PSMA1;PSMD13;TALDO1;MRPL17;PEMT;STAP2",8
"27","Chlormadinone_Acetate-2000_mg/kg_in_CMC-Rat-Kidney-3d-dn","8/299",0.238394969006274,1,0,0,1.35816511892433,1.94737306714458,"SMPD1;SLC35C1;TNC;TALDO1;MRPL17;ARNTL;PNPLA2;NAP1L4",8
"28","Digoxin-0.26_mg/kg_in_Corn_Oil-Rat-Liver-3d-up","8/299",0.238394969006274,1,0,0,1.35816511892433,1.94737306714458,"MTCH2;PSMD13;MRPL17;PEMT;STAP2;IPO7;PNPLA2;NAP1L4",8
"29","Methotrexate-0.3_mg/kg_in_Corn_Oil-Rat-Spleen-3d-dn","9/344",0.2393914235117,1,0,0,1.32806044150632,1.89866866409989,"RRM1;RNH1;PRPSAP2;PSMA1;PSMD13;TALDO1;MRPL17;CKAP5;NAP1L4",9
"30","Clomipramine-115_mg/kg_in_Water-Rat-Liver-1d-dn","8/301",0.243801162887017,1,0,0,1.34914076597467,1.90418036947061,"MTCH2;PRPSAP2;PSMD13;TALDO1;MRPL17;PEMT;ARNTL;NAP1L4",8
