"","Gene","Category"
"190","RARRES2P10","PGBObyQGBO"
"191","ITGA10","PGBObyQGBO"
"192","NCOA7","PGBObyQGBO"
"193","AC005013.1","PGBObyQGBO"
"194","AL122001.1","PGBObyQGBO"
"195","TRBV26OR9-2","PGBObyQGBO"
"196","C3orf80","PGBObyQGBO"
"197","IQCN","PGBObyQGBO"
"198","AL023806.1","PGBObyQGBO"
"199","AC009486.1","PGBObyQGBO"
"200","PBX2P1","PGBObyQGBO"
"201","AL449106.1","PGBObyQGBO"
"202","AL157700.1","PGBObyQGBO"
"203","AC069234.4","PGBObyQGBO"
"204","RNA5SP530","PGBObyQGBO"
"205","MIR27A","PGBObyQGBO"
"206","MIR23A","PGBObyQGBO"
"207","SYNGR3","PGBObyQGBO"
"208","TCIM","PGBObyQGBO"
"209","MYL12BP1","PGBObyQGBO"
"210","MTND4LP1","PGBObyQGBO"
"211","AP000866.2","PGBObyQGBO"
"212","EIF3KP1","PGBObyQGBO"
"213","AP003071.4","PGBObyQGBO"
"214","AC097359.1","PGBObyQGBO"
"215","AP002364.1","PGBObyQGBO"
"216","MIR222HG","PGBObyQGBO"
"217","AL022334.1","PGBObyQGBO"
"218","AMIGO2","PGBObyQGBO"
"219","CAVIN3","PGBObyQGBO"
"220","UBE2FP3","PGBObyQGBO"
"221","AC092919.2","PGBObyQGBO"
"222","AP001330.5","PGBObyQGBO"
"223","RN7SL231P","PGBObyQGBO"
"224","OSCAR","PGBObyQGBO"
"225","RASD1","PGBObyQGBO"
"226","SYNE3","PGBObyQGBO"
"227","NT5E","PGBObyQGBO"
"228","AC145207.9","PGBObyQGBO"
"229","AC245884.10","PGBObyQGBO"
"230","AC092653.1","PGBObyQGBO"
"231","AL591926.1","PGBObyQGBO"
"232","TMEM200A","PGBObyQGBO"
"233","AC008806.1","PGBObyQGBO"
"234","LINC02577","PGBObyQGBO"
"235","F2RL1","PGBObyQGBO"
"236","CHGB","PGBObyQGBO"
"237","KRT18P14","PGBObyQGBO"
"238","DDTL","PGBObyQGBO"
"239","AC026471.6","PGBObyQGBO"
"240","AC090337.1","PGBObyQGBO"
"241","PTGS1","PGBObyQGBO"
"242","OR13J1","PGBObyQGBO"
"243","AC010186.3","PGBObyQGBO"
"244","CAV1","PGBObyQGBO"
"245","HIST1H4PS1","PGBObyQGBO"
"246","IER3","PGBObyQGBO"
"247","AL021392.1","PGBObyQGBO"
"248","RNVU1-19","PGBObyQGBO"
"249","GAPDHP70","PGBObyQGBO"
"250","MIR100HG","PGBObyQGBO"
"251","AC023141.2","PGBObyQGBO"
"252","NDUFB11P1","PGBObyQGBO"
"253","PLEKHH2","PGBObyQGBO"
"254","AC026367.3","PGBObyQGBO"
"255","KLF5","PGBObyQGBO"
"256","MLLT10P2","PGBObyQGBO"
"257","AC012213.1","PGBObyQGBO"
"258","AP005233.2","PGBObyQGBO"
"259","MRPS5P3","PGBObyQGBO"
"260","SPARCL1","PGBObyQGBO"
"261","RAB24","PGBObyQGBO"
"262","EMP1","PGBObyQGBO"
"263","AC244102.1","PGBObyQGBO"
"264","RPL31P63","PGBObyQGBO"
"265","AL391422.1","PGBObyQGBO"
"266","SUGT1P1","PGBObyQGBO"
"267","EIF3LP3","PGBObyQGBO"
"268","SNED1","PGBObyQGBO"
"269","TAL2","PGBObyQGBO"
"270","PHKA1P1","PGBObyQGBO"
"271","MTCO1P40","PGBObyQGBO"
"272","AC117402.1","PGBObyQGBO"
"273","PRDM8","PGBObyQGBO"
"274","AL138688.2","PGBObyQGBO"
"275","ULBP1","PGBObyQGBO"
"276","AC022400.4","PGBObyQGBO"
"277","AC093382.1","PGBObyQGBO"
"278","Z99129.4","PGBObyQGBO"
"279","AC245014.3","PGBObyQGBO"
"280","AC093278.1","PGBObyQGBO"
"281","AC004854.2","PGBObyQGBO"
"282","VIPR1","PGBObyQGBO"
"283","AC016396.1","PGBObyQGBO"
"284","AC006058.1","PGBObyQGBO"
"285","FP236383.3","PGBObyQGBO"
"286","SPATA25","PGBObyQGBO"
"287","AP005431.1","PGBObyQGBO"
"288","RPSAP46","PGBObyQGBO"
"289","LTBP2","PGBObyQGBO"
"290","AC107214.1","PGBObyQGBO"
"291","AC008494.1","PGBObyQGBO"
"292","AL137918.1","PGBObyQGBO"
"293","UTRN","PGBObyQGBO"
"294","AC078993.1","PGBObyQGBO"
"295","SCG2","PGBObyQGBO"
"296","PXK","PGBObyQGBO"
"297","MYOF","PGBObyQGBO"
"298","DLK1","PGBObyQGBO"
"299","AC092171.4","PGBObyQGBO"
"300","ARHGAP29","PGBObyQGBO"
"301","AL391811.1","PGBObyQGBO"
"302","ITGA3","PGBObyQGBO"
"303","AC003084.1","PGBObyQGBO"
"304","TSSK3","PGBObyQGBO"
"305","NPAS2","PGBObyQGBO"
"306","PRSS23","PGBObyQGBO"
"307","FOSL2","PGBObyQGBO"
"308","RN7SL471P","PGBObyQGBO"
"309","AL590004.4","PGBObyQGBO"
"310","AC104971.1","PGBObyQGBO"
"311","ZNF502","PGBObyQGBO"
"312","LINC00601","PGBObyQGBO"
"313","AC008443.4","PGBObyQGBO"
"314","AL121895.2","PGBObyQGBO"
"315","CLEC2D","PGBObyQGBO"
"316","RNF39","PGBObyQGBO"
"317","AC092580.2","PGBObyQGBO"
"318","SERPINE2","PGBObyQGBO"
"319","MYO15B","PGBObyQGBO"
"320","TFAP2C","PGBObyQGBO"
"321","CYP2D7","PGBObyQGBO"
"322","NRP2","PGBObyQGBO"
"323","CYP27C1","PGBObyQGBO"
"324","NEURL2","PGBObyQGBO"
"325","Z93241.1","PGBObyQGBO"
"326","RN7SL50P","PGBObyQGBO"
"327","MAGEA1","PGBObyQGBO"
"328","ACTA1","PGBObyQGBO"
"329","AC107214.2","PGBObyQGBO"
"330","AL512343.2","PGBObyQGBO"
"331","AL359541.1","PGBObyQGBO"
"332","AC109326.1","PGBObyQGBO"
"333","C19orf18","PGBObyQGBO"
"334","AL138820.1","PGBObyQGBO"
"335","AC006329.2","PGBObyQGBO"
"336","AC002069.1","PGBObyQGBO"
"337","TIGD7","PGBObyQGBO"
"338","ADRB2","PGBObyQGBO"
"339","SVIL","PGBObyQGBO"
"340","GLIPR1","PGBObyQGBO"
"341","AC009159.3","PGBObyQGBO"
"342","AL590135.1","PGBObyQGBO"
"343","SPEF1","PGBObyQGBO"
"344","AL096840.1","PGBObyQGBO"
"345","AL596442.2","PGBObyQGBO"
"346","CYP4V2","PGBObyQGBO"
"347","NAT16","PGBObyQGBO"
"348","SAMD9","PGBObyQGBO"
"349","AL591926.8","PGBObyQGBO"
"350","THUMPD3-AS1","PGBObyQGBO"
"351","AC073210.1","PGBObyQGBO"
"352","CD109","PGBObyQGBO"
"353","ABCC3","PGBObyQGBO"
"354","AC027139.2","PGBObyQGBO"
"355","MEG9","PGBObyQGBO"
"356","GPRC5A","PGBObyQGBO"
"357","RNU2-17P","PGBObyQGBO"
"358","IGFBP3","PGBObyQGBO"
"359","AL583856.2","PGBObyQGBO"
"360","FSTL1","PGBObyQGBO"
"361","GLTPD2","PGBObyQGBO"
"362","LBX2","PGBObyQGBO"
"363","AL022069.1","PGBObyQGBO"
"364","AL136380.1","PGBObyQGBO"
"365","TMEM200B","PGBObyQGBO"
"366","LINC01126","PGBObyQGBO"
"367","TYMP","PGBObyQGBO"
"368","YPEL3","PGBObyQGBO"
"369","OVOL3","PGBObyQGBO"
"370","CBX1P1","PGBObyQGBO"
"371","AC103982.1","PGBObyQGBO"
"372","AC245140.3","PGBObyQGBO"
"373","AC002384.1","PGBObyQGBO"
"374","RPS17P2","PGBObyQGBO"
"375","AC079780.1","PGBObyQGBO"
"376","AC068338.3","PGBObyQGBO"
"377","AC013400.1","PGBObyQGBO"
"378","GPR68","PGBObyQGBO"
"379","BNIP3P4","PGBObyQGBO"
"380","LINC01583","PGBObyQGBO"
"381","SERPINE1","PGBObyQGBO"
"382","YTHDC2","PGBObyQGBO"
"383","AC132938.1","PGBObyQGBO"
"384","ACHE","PGBObyQGBO"
"385","AC234775.2","PGBObyQGBO"
"386","AC025161.1","PGBObyQGBO"
"387","AC112220.2","PGBObyQGBO"
"388","Z73965.1","PGBObyQGBO"
"389","AC106897.1","PGBObyQGBO"
"390","HLA-DRA","PGBObyQGBO"
"391","DNAJC5G","PGBObyQGBO"
"392","AP000802.1","PGBObyQGBO"
"393","LINC00235","PGBObyQGBO"
"394","LINC01389","PGBObyQGBO"
"395","AC231981.1","PGBObyQGBO"
"396","AC069224.1","PGBObyQGBO"
"397","SLC1A3","PGBObyQGBO"
"398","ABTB1","PGBObyQGBO"
"399","RF00003","PGBObyQGBO"
"400","B3GNT7","PGBObyQGBO"
"401","HIGD1B","PGBObyQGBO"
"402","BX323046.1","PGBObyQGBO"
"403","MBLAC1","PGBObyQGBO"
"404","AC099552.4","PGBObyQGBO"
"405","AC008972.1","PGBObyQGBO"
"406","FAM105A","PGBObyQGBO"
"407","ADAMTS9","PGBObyQGBO"
"408","AL024498.1","PGBObyQGBO"
"409","AL353807.4","PGBObyQGBO"
"410","AC115522.1","PGBObyQGBO"
"411","HMCN1","PGBObyQGBO"
"412","VN1R84P","PGBObyQGBO"
"413","AC017071.1","PGBObyQGBO"
"414","CDKN1A","PGBObyQGBO"
"415","RPL23AP97","PGBObyQGBO"
"416","PTCHD4","PGBObyQGBO"
"417","RPL34P6","PGBObyQGBO"
"418","MRGPRF","PGBObyQGBO"
"419","AC017079.2","PGBObyQGBO"
"420","CTNNBIP1","PGBObyQGBO"
"421","A2M","PGBObyQGBO"
"422","AC091932.4","PGBObyQGBO"
"423","TMEM92-AS1","PGBObyQGBO"
"424","AL162727.1","PGBObyQGBO"
"425","SNHG10","PGBObyQGBO"
"426","AC006210.2","PGBObyQGBO"
"427","PLXNA1","PGBObyQGBO"
"428","ATOH7","PGBObyQGBO"
"429","AC025176.1","PGBObyQGBO"
"430","BVES","PGBObyQGBO"
"431","AC026979.3","PGBObyQGBO"
"432","AC098614.1","PGBObyQGBO"
"433","LETM2","PGBObyQGBO"
"434","AC023762.1","PGBObyQGBO"
"435","AL365181.2","PGBObyQGBO"
"436","AP000873.2","PGBObyQGBO"
"437","HIST1H4H","PGBObyQGBO"
"438","AF131216.2","PGBObyQGBO"
"439","AL391497.1","PGBObyQGBO"
"440","AC087741.3","PGBObyQGBO"
"441","ZNF582-AS1","PGBObyQGBO"
"442","GIPR","PGBObyQGBO"
"443","AL358933.1","PGBObyQGBO"
"444","AC008074.3","PGBObyQGBO"
"445","AL354702.1","PGBObyQGBO"
"446","HIST1H1A","PGBObyQGBO"
"447","HEXA-AS1","PGBObyQGBO"
"448","AL513550.1","PGBObyQGBO"
"449","AC020916.1","PGBObyQGBO"
"450","AC087239.1","PGBObyQGBO"
"451","ZMYND15","PGBObyQGBO"
"452","UBA7","PGBObyQGBO"
"453","AC245014.1","PGBObyQGBO"
"454","AL136379.1","PGBObyQGBO"
"455","AL683842.1","PGBObyQGBO"
"456","SAMD3","PGBObyQGBO"
"457","Z69890.1","PGBObyQGBO"
"458","AL390195.1","PGBObyQGBO"
"459","HIST2H3D","PGBObyQGBO"
"460","AC098614.4","PGBObyQGBO"
"461","OLFML2A","PGBObyQGBO"
"462","AL008582.1","PGBObyQGBO"
"463","TFCP2L1","PGBObyQGBO"
"464","SPATA8","PGBObyQGBO"
"465","RNF19A","PGBObyQGBO"
"466","AC018450.1","PGBObyQGBO"
"467","CRYBG1","PGBObyQGBO"
"468","VGF","PGBObyQGBO"
"469","AC138969.1","PGBObyQGBO"
"470","AC083843.3","PGBObyQGBO"
"471","AL591438.2","PGBObyQGBO"
"472","AF213884.3","PGBObyQGBO"
"473","FBLL1","PGBObyQGBO"
"474","MIPEPP3","PGBObyQGBO"
"475","AC005776.1","PGBObyQGBO"
"476","AL365203.2","PGBObyQGBO"
"477","RASL11B","PGBObyQGBO"
"478","MC1R","PGBObyQGBO"
"479","ZNF304","PGBObyQGBO"
"480","AC004816.2","PGBObyQGBO"
"481","TACC1","PGBObyQGBO"
"482","AP000223.1","PGBObyQGBO"
"483","RIPPLY2","PGBObyQGBO"
"484","RNU6-30P","PGBObyQGBO"
"485","KIAA0513","PGBObyQGBO"
"486","ITGAV","PGBObyQGBO"
"487","PDGFA","PGBObyQGBO"
"488","TMEM87B","PGBObyQGBO"
"489","ZNF804B","PGBObyQGBO"
"490","AXL","PGBObyQGBO"
"491","RPS23P5","PGBObyQGBO"
"492","AC006252.1","PGBObyQGBO"
"493","AC010894.5","PGBObyQGBO"
"494","VAMP1","PGBObyQGBO"
"495","SYNC","PGBObyQGBO"
"496","AL133367.1","PGBObyQGBO"
"497","MT2P1","PGBObyQGBO"
"498","MAFB","PGBObyQGBO"
"499","TMEM63A","PGBObyQGBO"
"500","SSTR5","PGBObyQGBO"
"501","AL359263.1","PGBObyQGBO"
"502","OSMR","PGBObyQGBO"
"503","AC025048.2","PGBObyQGBO"
"504","OGFOD1P1","PGBObyQGBO"
"505","RHBDF1","PGBObyQGBO"
"506","SLC10A5","PGBObyQGBO"
"507","CELSR3-AS1","PGBObyQGBO"
"508","LYPLA2P2","PGBObyQGBO"
"509","PLAUR","PGBObyQGBO"
"510","ACTRT3","PGBObyQGBO"
"511","AC110769.2","PGBObyQGBO"
"512","MIS18A-AS1","PGBObyQGBO"
"513","AL121906.1","PGBObyQGBO"
"514","ACTBP9","PGBObyQGBO"
"515","TMEM59L","PGBObyQGBO"
"516","ECM1","PGBObyQGBO"
"517","TMEM9B-AS1","PGBObyQGBO"
"518","NRIP3","PGBObyQGBO"
"519","RNU4-2","PGBObyQGBO"
"520","AC010491.1","PGBObyQGBO"
"521","ACAP1","PGBObyQGBO"
"522","MIR3178","PGBObyQGBO"
"523","AL133406.3","PGBObyQGBO"
"524","COL4A1","PGBObyQGBO"
"525","ARSJ","PGBObyQGBO"
"526","AL359510.2","PGBObyQGBO"
"527","AC073911.2","PGBObyQGBO"
"528","LDHD","PGBObyQGBO"
"529","AC004771.3","PGBObyQGBO"
"530","C3orf70","PGBObyQGBO"
"531","NPPA-AS1","PGBObyQGBO"
"532","NOXA1","PGBObyQGBO"
"533","AC116565.2","PGBObyQGBO"
"534","DGAT2L7P","PGBObyQGBO"
"535","STX1A","PGBObyQGBO"
"536","AL136304.1","PGBObyQGBO"
"537","AC092681.3","PGBObyQGBO"
"538","WEE2-AS1","PGBObyQGBO"
"539","AP001107.5","PGBObyQGBO"
"540","B4GALT6","PGBObyQGBO"
"541","AL355480.1","PGBObyQGBO"
"542","AL161935.3","PGBObyQGBO"
"543","AC007823.1","PGBObyQGBO"
"544","AL135791.1","PGBObyQGBO"
"545","AC117498.3","PGBObyQGBO"
"546","HIST1H2BD","PGBObyQGBO"
"547","AC012512.1","PGBObyQGBO"
"548","PROX1","PGBObyQGBO"
"549","AC012508.2","PGBObyQGBO"
"550","TNC","PGBObyQGBO"
"551","HNRNPCP7","PGBObyQGBO"
"552","AC093162.2","PGBObyQGBO"
"553","AC108134.4","PGBObyQGBO"
"554","SPOCD1","PGBObyQGBO"
"555","AL133551.1","PGBObyQGBO"
"556","BX322562.1","PGBObyQGBO"
"557","AL096677.1","PGBObyQGBO"
"558","TCEAL2","PGBObyQGBO"
"559","NPR1","PGBObyQGBO"
"560","ZNF572","PGBObyQGBO"
"561","LINC01686","PGBObyQGBO"
"562","ITGA6","PGBObyQGBO"
"563","FBXO32","PGBObyQGBO"
"564","AL844170.1","PGBObyQGBO"
"565","SYNM","PGBObyQGBO"
"566","FREM2","PGBObyQGBO"
"567","AL023803.1","PGBObyQGBO"
"568","AC103923.1","PGBObyQGBO"
"569","SASH1","PGBObyQGBO"
"570","AC008969.1","PGBObyQGBO"
"571","SYNJ2","PGBObyQGBO"
"572","AL645939.2","PGBObyQGBO"
"573","BDH2P1","PGBObyQGBO"
"574","RPL23AP95","PGBObyQGBO"
"575","AC116407.2","PGBObyQGBO"
"576","COL7A1","PGBObyQGBO"
"577","AF131216.4","PGBObyQGBO"
"578","VMP1","PGBObyQGBO"
"579","AL159169.2","PGBObyQGBO"
"580","RGS17","PGBObyQGBO"
"581","NGEF","PGBObyQGBO"
"582","BCL2A1","PGBObyQGBO"
"583","AC006480.2","PGBObyQGBO"
"584","HAP1","PGBObyQGBO"
"585","FOSL1","PGBObyQGBO"
"586","PAXIP1-AS2","PGBObyQGBO"
"587","AL390728.4","PGBObyQGBO"
"588","LINC00654","PGBObyQGBO"
"589","TPM1","PGBObyQGBO"
"590","TTC9B","PGBObyQGBO"
"591","KIAA1671","PGBObyQGBO"
"592","AC027328.1","PGBObyQGBO"
"593","HSPB3","PGBObyQGBO"
"594","CCDC184","PGBObyQGBO"
"595","ZNF334","PGBObyQGBO"
"596","AC112220.3","PGBObyQGBO"
"597","AL121574.1","PGBObyQGBO"
"598","RN7SL76P","PGBObyQGBO"
"599","AP003774.3","PGBObyQGBO"
"600","AL390729.2","PGBObyQGBO"
"601","ARHGAP27P1-BPTFP1-KPNA2P3","PGBObyQGBO"
"602","AC091932.1","PGBObyQGBO"
"603","ABHD2","PGBObyQGBO"
"604","ZFX-AS1","PGBObyQGBO"
"605","KCNJ4","PGBObyQGBO"
"606","OR7E100P","PGBObyQGBO"
"607","AC107021.2","PGBObyQGBO"
"608","HDAC9","PGBObyQGBO"
"609","AP002748.3","PGBObyQGBO"
"610","LAMC1","PGBObyQGBO"
"611","ANGPTL4","PGBObyQGBO"
"612","AC008750.3","PGBObyQGBO"
"613","AC015912.3","PGBObyQGBO"
"614","IL1RAP","PGBObyQGBO"
"615","RDH10","PGBObyQGBO"
"616","FP236383.1","PGBObyQGBO"
"617","CAPG","PGBObyQGBO"
"618","AC098591.1","PGBObyQGBO"
"619","TEX22","PGBObyQGBO"
"620","MICALL2","PGBObyQGBO"
"621","AC021739.3","PGBObyQGBO"
"622","PLXNA4","PGBObyQGBO"
"623","ADM2","PGBObyQGBO"
"624","PRR25","PGBObyQGBO"
"625","HIST3H3","PGBObyQGBO"
"626","CMTM6","PGBObyQGBO"
"627","PLPP2","PGBObyQGBO"
"628","ZNF460-AS1","PGBObyQGBO"
"629","AC005972.2","PGBObyQGBO"
"630","TCTEX1D4","PGBObyQGBO"
"631","SDC4","PGBObyQGBO"
"632","DRAXIN","PGBObyQGBO"
"633","AC105118.1","PGBObyQGBO"
"634","LENG8-AS1","PGBObyQGBO"
"635","KDELR3","PGBObyQGBO"
"636","AC079150.2","PGBObyQGBO"
"637","ZNF337","PGBObyQGBO"
"638","AC012313.5","PGBObyQGBO"
"639","AC007450.2","PGBObyQGBO"
"640","AC004918.1","PGBObyQGBO"
"641","LINC01786","PGBObyQGBO"
"642","ENO1-AS1","PGBObyQGBO"
"643","ITPR3","PGBObyQGBO"
"644","NAB1","PGBObyQGBO"
"645","VSX1","PGBObyQGBO"
"646","HIPK3","PGBObyQGBO"
"647","AL590428.1","PGBObyQGBO"
"648","AL592494.3","PGBObyQGBO"
"649","LINC02062","PGBObyQGBO"
"650","ACTN1","PGBObyQGBO"
"651","COL18A1","PGBObyQGBO"
"652","CEBPA","PGBObyQGBO"
"653","MEF2A","PGBObyQGBO"
"654","MIR3143","PGBObyQGBO"
"655","RN7SKP160","PGBObyQGBO"
"656","AC141002.1","PGBObyQGBO"
"657","Z97055.2","PGBObyQGBO"
"658","LBX2-AS1","PGBObyQGBO"
"659","AL137003.2","PGBObyQGBO"
"660","AL445228.2","PGBObyQGBO"
"661","ARHGAP12","PGBObyQGBO"
"662","KRT8","PGBObyQGBO"
"663","AF111167.2","PGBObyQGBO"
"664","IQGAP3","PGBObyQGBO"
"665","SCT","PGBObyQGBO"
"666","AC007613.1","PGBObyQGBO"
"667","GPNMB","PGBObyQGBO"
"668","AC073195.1","PGBObyQGBO"
"669","AFDN-DT","PGBObyQGBO"
"670","RN7SL278P","PGBObyQGBO"
"671","GDF7","PGBObyQGBO"
