PSID Gene Module kTotal kWithin kOut kDiff rank
LINCMD1 LINCMD1 cyan 22.051869832095 12.6063979684507 9.44547186364427 3.16092610480644 1
AL049836.2 AL049836.2 cyan 21.826136555808 12.4537914578757 9.37234509793233 3.08144635994333 2
MYL1 MYL1 cyan 20.2149093587329 10.4117707439464 9.80313861478644 0.608632129159997 3
TRIM51 TRIM51 cyan 19.7975033782836 10.1228866527434 9.67461672554018 0.448269927203263 4
MYL10 MYL10 cyan 19.765506120036 9.31347375827586 10.4520323617602 -1.13855860348431 5
OR9M1P OR9M1P cyan 17.7033456212623 8.51274047062243 9.19060515063989 -0.677864680017457 6
TNNI1 TNNI1 cyan 17.714302796795 8.29231871104519 9.42198408574983 -1.12966537470464 7
LINC02152 LINC02152 cyan 18.0733435872776 7.71369590794172 10.3596476793358 -2.64595177139412 8
MYMK MYMK cyan 17.4380754417588 7.65750491390587 9.78057052785296 -2.12306561394708 9
CHRND CHRND cyan 17.1679820213068 7.43290521595203 9.73507680535474 -2.30217158940271 10
CELA3A CELA3A cyan 17.1047948529951 7.28816130352639 9.81663354946868 -2.52847224594229 11
CHRNG CHRNG cyan 16.7884797154308 7.09162545918907 9.69685425624172 -2.60522879705264 12
A2MP1 A2MP1 cyan 16.1444562753139 6.92972309520789 9.21473318010599 -2.2850100848981 13
RPL7P3 RPL7P3 cyan 16.0401838923226 6.70873849230248 9.33144540002015 -2.62270690771767 14
CKM CKM cyan 15.4408081665062 6.34977273428369 9.09103543222254 -2.74126269793885 15
RRM2 RRM2 cyan 15.2307320140477 5.67453206741859 9.55619994662914 -3.88166787921055 16
UNC45B UNC45B cyan 16.2550386694141 5.65857279501254 10.5964658744016 -4.93789307938905 17
PRMT8 PRMT8 cyan 14.9770246534525 5.64125373220242 9.33577092125004 -3.69451718904762 18
MYMX MYMX cyan 14.0379610378926 5.03511532316999 9.00284571472263 -3.96773039155264 19
MYOG MYOG cyan 13.9741147848593 4.75222845366922 9.22188633119006 -4.46965787752084 20
GGTLC1 GGTLC1 cyan 13.8249300943138 4.72774838714578 9.09718170716801 -4.36943332002223 21
KLRD1 KLRD1 cyan 14.6593056524163 4.52703906599087 10.1322665864255 -5.6052275204346 22
MYL4 MYL4 cyan 13.9183381275463 4.32910193456213 9.58923619298418 -5.26013425842205 23
TRIM55 TRIM55 cyan 17.7948213858109 4.29509069926776 13.4997306865432 -9.2046399872754 24
DWORF DWORF cyan 13.57862986976 4.1710598005106 9.40757006924935 -5.23651026873875 25
AC104794.1 AC104794.1 cyan 13.7297716893111 4.05228309775299 9.67748859155814 -5.62520549380515 26
SRL SRL cyan 13.1130650827521 4.01626990235047 9.09679518040165 -5.08052527805118 27
MYLPF MYLPF cyan 13.9374359256844 3.81550834224819 10.1219275834362 -6.30641924118798 28
HFE2 HFE2 cyan 13.9865697329678 3.70771027642316 10.2788594565446 -6.57114918012145 29
NMRK2 NMRK2 cyan 13.1980853661921 3.66962691048852 9.52845845570353 -5.85883154521501 30
SMYD1 SMYD1 cyan 12.6910514578816 3.62248480409569 9.06856665378594 -5.44608184969025 31
IGF1R IGF1R cyan 13.1954514761778 3.46669238613175 9.72875909004609 -6.26206670391434 32
TNNT3 TNNT3 cyan 14.8839061949811 3.462532819474 11.4213733755071 -7.95884055603307 33
MYCNOS MYCNOS cyan 12.852629237981 3.33372693324727 9.51890230473372 -6.18517537148645 34
RAPSN RAPSN cyan 12.1640202968341 3.30926773832061 8.85475255851346 -5.54548482019286 35
RPS3 RPS3 cyan 12.9402816496643 3.19075198674066 9.7495296629236 -6.55877767618294 36
TNNC2 TNNC2 cyan 12.5884832277485 3.16720378817161 9.42127943957693 -6.25407565140532 37
KRT40 KRT40 cyan 12.3871763748149 2.96260317759652 9.42457319721835 -6.46197001962183 38
DRC3 DRC3 cyan 12.4662185290218 2.87887279033049 9.58734573869127 -6.70847294836077 39
LINC01475 LINC01475 cyan 12.3726220140793 2.84043753910243 9.53218447497688 -6.69174693587445 40
BX640514.1 BX640514.1 cyan 12.8403804116154 2.83944595797873 10.0009344536366 -7.16148849565791 41
LAD1 LAD1 cyan 14.7168504933478 2.67610337046993 12.0407471228779 -9.36464375240794 42
C10orf71 C10orf71 cyan 18.2429219290002 2.46628453157558 15.7766373974246 -13.310352865849 43
RDH14 RDH14 cyan 12.1959192986281 2.41591878808747 9.78000051054065 -7.36408172245318 44
RNU6-627P RNU6-627P cyan 12.7623866527345 2.40617293778022 10.3562137149542 -7.95004077717402 45
AL590483.2 AL590483.2 cyan 14.3142366124186 2.29382338805067 12.0204132243679 -9.72658983631723 46
COX6CP12 COX6CP12 cyan 11.1714553628245 2.1880653135001 8.9833900493244 -6.7953247358243 47
MRLN MRLN cyan 15.4790006153316 2.17762623110884 13.3013743842227 -11.1237481531139 48
FAM60CP FAM60CP cyan 12.1676670565569 2.14516428288106 10.0225027736759 -7.87733849079481 49
PYROXD1 PYROXD1 cyan 11.9100231420305 2.11810348942952 9.79191965260096 -7.67381616317144 50
AC114801.1 AC114801.1 cyan 10.9677704378885 2.06752988447479 8.90024055341366 -6.83271066893887 51
RPL39P39 RPL39P39 cyan 11.6190237225188 1.97679149563042 9.6422322268884 -7.66544073125799 52
AC018953.1 AC018953.1 cyan 13.5455406713066 1.94262090801758 11.6029197632891 -9.66029885527149 53
IGF2BP1 IGF2BP1 cyan 12.5987562695831 1.94218609656177 10.6565701730213 -8.71438407645953 54
KLHL40 KLHL40 cyan 11.9472170726153 1.89236030077518 10.0548567718401 -8.16249647106492 55
AC130710.1 AC130710.1 cyan 11.1233227240457 1.68317746180711 9.44014526223856 -7.75696780043145 56
UNCX UNCX cyan 11.8255600071677 1.66965544334502 10.1559045638227 -8.48624912047765 57
TNNT2 TNNT2 cyan 11.2520998364121 1.64606363995816 9.60603619645395 -7.95997255649579 58
TNNI2 TNNI2 cyan 11.9725571025403 1.61737189204152 10.3551852104988 -8.73781331845724 59
NKAPD1 NKAPD1 cyan 11.275549318029 1.54181074306329 9.73373857496569 -8.1919278319024 60
RNF214 RNF214 cyan 11.1018701589753 1.53994371451862 9.5619264444567 -8.02198272993808 61
PCNX3 PCNX3 cyan 12.0009853095645 1.5167411182317 10.4842441913328 -8.96750307310107 62
AC083902.2 AC083902.2 cyan 12.0069885794937 1.50137144216508 10.5056171373286 -9.00424569516356 63
LINC02251 LINC02251 cyan 11.0107683752692 1.48562571859904 9.52514265667013 -8.03951693807109 64
NOL10 NOL10 cyan 12.1145540607353 1.47948693996373 10.6350671207716 -9.15558018080783 65
AC024940.6 AC024940.6 cyan 11.1546645350143 1.45767319715712 9.69699133785719 -8.23931814070007 66
DPF2 DPF2 cyan 12.2785193451136 1.42184909284323 10.8566702522704 -9.43482115942715 67
GACAT3 GACAT3 cyan 11.5016999754905 1.40296144472397 10.0987385307666 -8.69577708604258 68
ARCN1 ARCN1 cyan 11.7100581964719 1.38045745922545 10.3296007372465 -8.94914327802105 69
AL355300.1 AL355300.1 cyan 10.8573557551543 1.37897352948487 9.47838222566942 -8.09940869618455 70
SCYL1 SCYL1 cyan 12.792484177606 1.36985343640193 11.4226307412041 -10.0527773048022 71
TIGAR TIGAR cyan 11.7164023053842 1.35686355181722 10.3595387535669 -9.00267520174972 72
HECTD2 HECTD2 cyan 10.9372725089122 1.33756145541424 9.59971105349791 -8.26214959808368 73
SPATA19 SPATA19 cyan 11.6721055224909 1.3347379043421 10.3373676181488 -9.00262971380668 74
BANF1 BANF1 cyan 12.02522946903 1.27731520144019 10.7479142675898 -9.47059906614957 75
VPS26B VPS26B cyan 11.4667188053405 1.26543100166595 10.2012878036745 -8.93585680200857 76
MYH3 MYH3 cyan 11.1554983055619 1.24909875269225 9.9063995528696 -8.65730080017735 77
SINHCAF SINHCAF cyan 10.8767738313969 1.24523145276368 9.6315423786332 -8.38631092586952 78
OTUB1 OTUB1 cyan 11.3197451545105 1.22906705568847 10.0906780988221 -8.86161104313359 79
CPSF7 CPSF7 cyan 11.6150030105329 1.22570342640191 10.389299584131 -9.16359615772909 80
EVX1 EVX1 cyan 10.1776855049541 1.22039619781795 8.95728930713612 -7.73689310931816 81
AC091979.2 AC091979.2 cyan 12.0500006013575 1.21969749786692 10.8303031034906 -9.61060560562371 82
MB MB cyan 10.2355039970283 1.2132341875306 9.0222698094977 -7.80903562196711 83
ATP2A1 ATP2A1 cyan 11.141984046475 1.19440512462991 9.94757892184509 -8.75317379721518 84
MSANTD2 MSANTD2 cyan 11.3174380206225 1.19059501144154 10.126843009181 -8.93624799773942 85
FITM1 FITM1 cyan 10.2769764876053 1.14281450817542 9.13416197942985 -7.99134747125443 86
PAFAH1B2 PAFAH1B2 cyan 11.0913440714471 1.1329207582175 9.95842331322958 -8.82550255501208 87
RAD51AP2 RAD51AP2 cyan 11.4299069464098 1.12588375063504 10.3040231957748 -9.17813944513976 88
NDUFS8 NDUFS8 cyan 11.2543499473909 1.11344691902469 10.1409030283662 -9.02745610934152 89
SYVN1 SYVN1 cyan 12.7396828730052 1.11191994913355 11.6277629238716 -10.5158429747381 90
PPP6R3 PPP6R3 cyan 11.6388270537951 1.10885309863567 10.5299739551594 -9.42112085652371 91
MEN1 MEN1 cyan 11.2643603064001 1.08080916409026 10.1835511423099 -9.10274197821959 92
RPUSD4 RPUSD4 cyan 10.4972756564923 1.05938974612764 9.43788591036467 -8.37849616423703 93
SF3B2 SF3B2 cyan 11.8254471967783 1.05931889602221 10.7661283007561 -9.70680940473387 94
EIF1AD EIF1AD cyan 11.4792028034168 1.05654513604348 10.4226576673733 -9.36611253132986 95
DDB1 DDB1 cyan 11.4411328366293 1.05128190308315 10.3898509335462 -9.33856903046303 96
AC008750.6 AC008750.6 cyan 11.7242760835485 1.05056733841574 10.6737087451328 -9.62314140671702 97
LMOD2 LMOD2 cyan 10.4101569477516 1.04919611086997 9.36096083688167 -8.3117647260117 98
ATP5MG ATP5MG cyan 11.3203960247164 1.03217216850914 10.2882238562072 -9.25605168769811 99
TRMT112 TRMT112 cyan 11.2176809754229 1.02496610937025 10.1927148660526 -9.16774875668238 100
SART1 SART1 cyan 10.980959884295 1.02033028128581 9.96062960300924 -8.94029932172343 101
BUD13 BUD13 cyan 11.5448638289506 1.0143396221663 10.5305242067843 -9.51618458461803 102
NAA40 NAA40 cyan 11.4005368481172 1.00561275560902 10.3949240925081 -9.38931133689911 103
RELA RELA cyan 12.017380316069 1.00446136537546 11.0129189506936 -10.0084575853181 104
LINC01115 LINC01115 cyan 10.5697223917723 1.00150780897129 9.56821458280105 -8.56670677382976 105
RN7SL50P RN7SL50P cyan 12.5120282151298 1.00072314388618 11.5113050712436 -10.5105819273574 106
CTTN CTTN cyan 12.3864339381395 0.989095157420126 11.3973387807193 -10.4082436232992 107
ZNF202 ZNF202 cyan 11.0001669907494 0.988628350287089 10.0115386404623 -9.02291029017521 108
HINFP HINFP cyan 10.507726078494 0.984512382195742 9.52321369629827 -8.53870131410252 109
MARK2 MARK2 cyan 10.9124798237102 0.973582029069735 9.93889779464044 -8.96531576557071 110
STIP1 STIP1 cyan 11.8257588276004 0.969982975581944 10.8557758520185 -9.88579287643654 111
VPS11 VPS11 cyan 11.3441184423411 0.969733753346163 10.374384688995 -9.40465093564882 112
EVX1-AS EVX1-AS cyan 10.7992811581332 0.968969740128558 9.8303114180046 -8.86134167787604 113
IFT46 IFT46 cyan 11.4671279053673 0.967937483554355 10.4991904218129 -9.53125293825859 114
KMT5B KMT5B cyan 11.4191966526664 0.967133572114479 10.4520630805519 -9.48492950843739 115
FOXRED1 FOXRED1 cyan 10.5119816592461 0.966477749072414 9.54550391017364 -8.57902616110123 116
CWC15 CWC15 cyan 12.2055312573386 0.964907045502498 11.2406242118361 -10.2757171663336 117
GPR137 GPR137 cyan 11.2774113797364 0.963320711479754 10.3140906682567 -9.35076995677692 118
LIN28B LIN28B cyan 12.5804298257878 0.963142685653333 11.6172871401344 -10.6541444544811 119
DPAGT1 DPAGT1 cyan 10.9861463869959 0.961468617892918 10.024677769103 -9.06320915121007 120
TTC9C TTC9C cyan 11.4616570900073 0.956346346185594 10.5053107438217 -9.54896439763609 121
ZPR1 ZPR1 cyan 11.5132506477492 0.954072196428262 10.5591784513209 -9.60510625489269 122
THYN1 THYN1 cyan 11.0678924015373 0.953935448889607 10.1139569526477 -9.16002150375812 123
C11orf68 C11orf68 cyan 11.3709343357762 0.950294681030797 10.4206396547454 -9.47034497371459 124
CUL5 CUL5 cyan 11.3173688284192 0.948325987186653 10.3690428412325 -9.42071685404586 125
GANAB GANAB cyan 11.3848320614127 0.944926014536257 10.4399060468765 -9.49498003234022 126
AC138965.3 AC138965.3 cyan 10.5870166671592 0.944718588771184 9.64229807838804 -8.69757948961686 127
SRPRA SRPRA cyan 11.1030901035695 0.943184711403067 10.1599053921664 -9.21672068076334 128
MUS81 MUS81 cyan 11.8240139812971 0.941336087923061 10.882677893374 -9.94134180545097 129
THAP12 THAP12 cyan 10.9239520002157 0.93772404650972 9.986227953706 -9.04850390719628 130
AC098828.2 AC098828.2 cyan 10.2644165799794 0.934986501081573 9.32943007889779 -8.39444357781622 131
NDUFV1 NDUFV1 cyan 11.719305541328 0.9272095461502 10.7920959951778 -9.86488644902758 132
STT3A STT3A cyan 11.7878725574457 0.920150274070456 10.8677222833752 -9.94757200930476 133
