PSID Gene Module kTotal kWithin kOut kDiff rank
MMS19 MMS19 midnightblue 14.1868463856025 3.83933405060009 10.3475123350025 -6.50817828440237 1
MCMBP MCMBP midnightblue 14.2002218225108 3.71504216618514 10.4851796563257 -6.77013749014057 2
ACTR1A ACTR1A midnightblue 13.5180898225141 3.48846250277621 10.0296273197379 -6.54116481696171 3
TIAL1 TIAL1 midnightblue 13.5613007760157 3.46355052730184 10.0977502487138 -6.63419972141197 4
CUEDC2 CUEDC2 midnightblue 12.6245031788994 3.21466597155406 9.40983720734531 -6.19517123579126 5
HIF1AN HIF1AN midnightblue 12.8895435735821 2.94390696156234 9.94563661201972 -7.00172965045738 6
SLF2 SLF2 midnightblue 13.5404822805987 2.94210794990928 10.5983743306894 -7.65626638078015 7
SUFU SUFU midnightblue 13.4290786308086 2.86132870846457 10.567749922344 -7.70642121387947 8
ABRAXAS2 ABRAXAS2 midnightblue 12.6504885580498 2.81176119075731 9.83872736729246 -7.02696617653514 9
TM9SF3 TM9SF3 midnightblue 12.4258153874322 2.72167204938307 9.7041433380491 -6.98247128866603 10
TNKS2 TNKS2 midnightblue 13.0055437193529 2.70805899976169 10.2974847195912 -7.58942571982955 11
PPP2R2D PPP2R2D midnightblue 12.8370797222774 2.6987439029899 10.1383358192876 -7.43959191629765 12
SHOC2 SHOC2 midnightblue 12.7823957329205 2.66615663999495 10.1162390929255 -7.4500824529306 13
CHUK CHUK midnightblue 12.79853061148 2.65769070856109 10.1408399029189 -7.48314919435778 14
C10orf76 C10orf76 midnightblue 12.6197962909056 2.64077369006388 9.97902260084175 -7.33824891077787 15
ZDHHC6 ZDHHC6 midnightblue 12.9927089743395 2.6407298796213 10.3519790947182 -7.71124921509687 16
GBF1 GBF1 midnightblue 12.6470126032369 2.62779800325429 10.0192145999826 -7.39141659672832 17
FAM204A FAM204A midnightblue 13.0938273868542 2.61810900665144 10.4757183802028 -7.85760937355133 18
CDC123 CDC123 midnightblue 12.8265366940117 2.61641068135579 10.2101260126559 -7.59371533130013 19
RPP30 RPP30 midnightblue 12.1103757944356 2.59224992127017 9.51812587316546 -6.92587595189529 20
WBP1L WBP1L midnightblue 12.5670365719335 2.56997294654321 9.99706362539033 -7.42709067884712 21
FAM160B1 FAM160B1 midnightblue 12.7300534408562 2.56721763296544 10.1628358078907 -7.59561817492531 22
WAPL WAPL midnightblue 12.6626319578125 2.55687004864495 10.1057619091675 -7.5488918605226 23
HSPA14 HSPA14 midnightblue 12.5256394984149 2.54765403133858 9.97798546707627 -7.43033143573769 24
ERLIN1 ERLIN1 midnightblue 12.2722678094932 2.53400382860155 9.73826398089166 -7.2042601522901 25
MRPL43 MRPL43 midnightblue 12.9672012739575 2.52118200979754 10.44601926416 -7.92483725436244 26
ZFYVE27 ZFYVE27 midnightblue 12.3010290248949 2.4694849313642 9.83154409353069 -7.36205916216649 27
SMC3 SMC3 midnightblue 13.1078196225906 2.44096327029439 10.6668563522962 -8.22589308200179 28
CWF19L1 CWF19L1 midnightblue 11.9008472775267 2.42128091230005 9.47956636522666 -7.05828545292662 29
CACUL1 CACUL1 midnightblue 12.0684985866811 2.41368069877519 9.65481788790595 -7.24113718913076 30
BTRC BTRC midnightblue 12.723457783487 2.40388749028927 10.3195702931977 -7.91568280290844 31
ZDHHC16 ZDHHC16 midnightblue 12.7010208014636 2.3959271707548 10.3050936307088 -7.90916645995397 32
PDCD11 PDCD11 midnightblue 12.2994370157657 2.38924345316769 9.91019356259804 -7.52095010943035 33
FBXO18 FBXO18 midnightblue 12.7625337236164 2.34776568386855 10.4147680397479 -8.06700235587934 34
GDI2 GDI2 midnightblue 12.3194344958471 2.33970988948041 9.97972460636667 -7.64001471688626 35
DPCD DPCD midnightblue 12.2447009792724 2.3231341099552 9.9215668693172 -7.598432759362 36
SLC25A28 SLC25A28 midnightblue 12.8260717200417 2.31923608496243 10.5068356350792 -8.18759955011681 37
ALDH18A1 ALDH18A1 midnightblue 12.4877763665976 2.30463086617892 10.1831455004187 -7.87851463423979 38
ATP5F1C ATP5F1C midnightblue 12.7457702791449 2.2899176009682 10.4558526781767 -8.16593507720846 39
ATE1 ATE1 midnightblue 12.5340228824459 2.28620966689164 10.2478132155542 -7.9616035486626 40
CUTC CUTC midnightblue 11.6102453165149 2.25155726235652 9.35868805415841 -7.10713079180188 41
LZTS2 LZTS2 midnightblue 12.1569477701454 2.24362132639231 9.91332644375308 -7.66970511736077 42
