PSID Gene Module kTotal kWithin kOut kDiff rank
GAPVD1 GAPVD1 red 15.5021966162406 6.15972223037616 9.34247438586439 -3.18275215548823 1
TOR1A TOR1A red 15.2926639159773 5.47877908793519 9.81388482804211 -4.33510574010692 2
ZBTB43 ZBTB43 red 14.8162572891506 5.38923887545144 9.42701841369912 -4.03777953824767 3
USP20 USP20 red 14.4849504439794 5.13930441843774 9.34564602554161 -4.20634160710387 4
RABGAP1 RABGAP1 red 14.885357731864 4.96114589138235 9.92421184048161 -4.96306594909927 5
PPP6C PPP6C red 14.0373604000153 4.67848992868914 9.35887047132612 -4.68038054263698 6
RAB14 RAB14 red 14.2472971353615 4.64408352077221 9.60321361458926 -4.95913009381704 7
GPR107 GPR107 red 14.2542793236928 4.63871774539256 9.61556157830027 -4.97684383290771 8
MRPL50 MRPL50 red 13.8247811580573 4.50105306819019 9.32372808986707 -4.82267502167687 9
TSC1 TSC1 red 13.8391128176644 4.28809952500653 9.55101329265788 -5.26291376765135 10
TEX10 TEX10 red 13.7953788593231 4.2874768578015 9.50790200152157 -5.22042514372007 11
RAD23B RAD23B red 13.7908387415263 4.12827778528741 9.66256095623889 -5.53428317095148 12
NELFB NELFB red 13.6460185979842 4.11065241268266 9.53536618530153 -5.42471377261888 13
ERP44 ERP44 red 13.8437680782398 4.06012705159744 9.78364102664238 -5.72351397504493 14
ZNF510 ZNF510 red 13.9152282374574 3.91300684336865 10.0022213940887 -6.08921455072008 15
SET SET red 13.9962182466728 3.89552061829311 10.1006976283797 -6.20517701008656 16
MRRF MRRF red 13.9611417631698 3.87027403381402 10.0908677293558 -6.22059369554176 17
PMPCA PMPCA red 13.0420310633816 3.83733017663818 9.20470088674345 -5.36737071010527 18
PRPF4 PRPF4 red 12.9705951219016 3.82797553822321 9.14261958367837 -5.31464404545516 19
RNF20 RNF20 red 13.8519976575683 3.81200559045571 10.0399920671126 -6.22798647665688 20
RBM18 RBM18 red 13.8608188533417 3.7835300658528 10.0772887874889 -6.29375872163613 21
SURF6 SURF6 red 13.2392199012906 3.76339693417063 9.47582296711996 -5.71242603294933 22
C9orf78 C9orf78 red 13.765580378748 3.75879492679708 10.0067854519509 -6.24799052515379 23
FBXW2 FBXW2 red 13.7436462061734 3.68999050050719 10.0536557056663 -6.36366520515907 24
DOLPP1 DOLPP1 red 13.4132225323534 3.68035460364299 9.73286792871037 -6.05251332506738 25
NCBP1 NCBP1 red 13.1070110882243 3.63869575037776 9.46831533784654 -5.82961958746878 26
MED22 MED22 red 12.9644467142135 3.63632054347541 9.32812617073806 -5.69180562726265 27
UCK1 UCK1 red 13.6419247066452 3.61129790470431 10.0306268019409 -6.41932889723657 28
SEC16A SEC16A red 13.5502717135181 3.57434757594757 9.97592413757057 -6.401576561623 29
GTF3C4 GTF3C4 red 13.1065110467639 3.57185673629969 9.53465431046421 -5.96279757416453 30
DPH7 DPH7 red 12.9565882874047 3.56571617405943 9.39087211334523 -5.8251559392858 31
CIZ1 CIZ1 red 14.1004697437011 3.55173966353211 10.548730080169 -6.99699041663685 32
ASB6 ASB6 red 12.5893588661891 3.51855282974964 9.07080603643943 -5.55225320668979 33
UBQLN1 UBQLN1 red 13.5106955152916 3.51052978243554 10.000165732856 -6.48963595042049 34
RABEPK RABEPK red 12.7580915792168 3.50460521054542 9.25348636867134 -5.74888115812592 35
FBXW5 FBXW5 red 13.2021679193822 3.47881432147582 9.72335359790636 -6.24453927643054 36
LRSAM1 LRSAM1 red 12.8051906549218 3.45774217608352 9.34744847883825 -5.88970630275473 37
SURF4 SURF4 red 13.6248576502382 3.37725404638991 10.2476036038483 -6.8703495574584 38
INIP INIP red 12.6389410426851 3.371829101917 9.26711194076815 -5.89528283885115 39
MFSD14B MFSD14B red 12.8986382594554 3.36954218471984 9.52909607473556 -6.15955389001572 40
GOLGA1 GOLGA1 red 13.3076958579564 3.36525528610463 9.94244057185173 -6.57718528574711 41
GTF3C5 GTF3C5 red 12.7326217213747 3.31796867915992 9.41465304221481 -6.09668436305489 42
FPGS FPGS red 12.7902021464552 3.31694213733124 9.47326000912399 -6.15631787179276 43
URM1 URM1 red 12.4420263803957 3.26729010476082 9.17473627563484 -5.90744617087402 44
ALG2 ALG2 red 12.9724083032319 3.21074519462329 9.76166310860859 -6.55091791398531 45
REXO4 REXO4 red 12.6341847933747 3.20743422976823 9.42675056360651 -6.21931633383828 46
CDC26 CDC26 red 13.2464532757408 3.20493500683379 10.041518268907 -6.83658326207324 47
WDR5 WDR5 red 12.4657349079695 3.18152941342854 9.284205494541 -6.10267608111246 48
TTF1 TTF1 red 12.5599580678072 3.17575939523235 9.38419867257485 -6.2084392773425 49
AKR1C8P AKR1C8P red 13.701645826475 3.17395391588481 10.5276919105902 -7.35373799470535 50
PHF2 PHF2 red 13.4604169683777 3.15459339773255 10.3058235706452 -7.15123017291261 51
RABL6 RABL6 red 12.5710343250569 3.14075090997065 9.43028341508627 -6.28953250511562 52
TRUB2 TRUB2 red 12.8974914816818 3.11236543866414 9.78512604301768 -6.67276060435354 53
MED27 MED27 red 13.5517075709381 3.10027563671321 10.4514319342249 -7.35115629751169 54
NDUFA8 NDUFA8 red 12.4330863934662 3.08568208021544 9.34740431325072 -6.26172223303529 55
SNAPC4 SNAPC4 red 12.4112548207603 3.08349351989608 9.32776130086419 -6.24426778096811 56
TMEM203 TMEM203 red 12.8733184582952 3.07298536118439 9.80033309711076 -6.72734773592638 57
COQ4 COQ4 red 13.4113334223318 3.05988063859037 10.3514527837414 -7.29157214515107 58
SSNA1 SSNA1 red 12.9248646798079 3.01990992100016 9.90495475880772 -6.88504483780756 59
TOR1B TOR1B red 12.6777198903563 3.01883580667799 9.65888408367829 -6.6400482770003 60
TBC1D13 TBC1D13 red 13.0933181895975 3.00529479110647 10.088023398491 -7.08272860738451 61
ANAPC2 ANAPC2 red 12.444477915888 2.99303495520067 9.4514429606873 -6.45840800548663 62
BRD3OS BRD3OS red 12.9391532455822 2.97884491249471 9.96030833308751 -6.9814634205928 63
ZMYND19 ZMYND19 red 12.2406723742334 2.93144429980092 9.30922807443243 -6.37778377463151 64
SPTLC1 SPTLC1 red 12.5720261680254 2.92656707121292 9.64545909681249 -6.71889202559957 65
EXOSC2 EXOSC2 red 12.3101060523541 2.91577250865536 9.39433354369873 -6.47856103504338 66
POMT1 POMT1 red 12.8241734617646 2.91240383849798 9.91176962326657 -6.99936578476859 67
ATP6V1G1 ATP6V1G1 red 13.032605653954 2.89945381797547 10.1331518359785 -7.23369801800307 68
SETX SETX red 12.7433273980442 2.8990365963301 9.84429080171414 -6.94525420538404 69
BRD3 BRD3 red 12.4715982318214 2.89313054946023 9.57846768236121 -6.68533713290097 70
PTPA PTPA red 12.3747571461046 2.8709181314926 9.503839014612 -6.63292088311939 71
EHMT1 EHMT1 red 12.9452650952165 2.86993136655018 10.0753337286663 -7.20540236211612 72
