PSID Gene Module kTotal kWithin kOut kDiff rank
AC127526.2 AC127526.2 royalblue 17.5196228574939 5.33948124629672 12.1801416111972 -6.84066036490047 1
ROPN1L ROPN1L royalblue 15.7441780340749 4.72508512592728 11.0190929081477 -6.29400778222038 2
TTC29 TTC29 royalblue 16.4832557425899 4.6749579145832 11.8082978280067 -7.13333991342347 3
CCDC33 CCDC33 royalblue 17.4981422733015 4.50183833342863 12.9963039398729 -8.49446560644427 4
DNAH12 DNAH12 royalblue 18.3534595539219 4.45123456490368 13.9022249890182 -9.45099042411454 5
LINC01513 LINC01513 royalblue 15.9978584620418 4.40432612879858 11.5935323332432 -7.18920620444466 6
RSPH10B RSPH10B royalblue 16.2305693980479 4.39653213969506 11.8340372583529 -7.43750511865783 7
IQANK1 IQANK1 royalblue 15.679690428566 4.31216236492623 11.3675280636398 -7.05536569871353 8
DYDC2 DYDC2 royalblue 15.7789038324233 4.12464666167933 11.6542571707439 -7.52961050906461 9
KIAA2012 KIAA2012 royalblue 15.6977316038683 4.09306967476135 11.604661929107 -7.51159225434562 10
PIH1D3 PIH1D3 royalblue 16.1360322561713 4.08839457199121 12.0476376841801 -7.95924311218887 11
AC096637.2 AC096637.2 royalblue 15.7524135296291 4.03381799027107 11.718595539358 -7.68477754908695 12
PPP1R42 PPP1R42 royalblue 16.2634986802712 3.93404972772519 12.329448952546 -8.39539922482082 13
DNAI2 DNAI2 royalblue 14.2444678245494 3.73774714091832 10.5067206836311 -6.76897354271279 14
ANKRD66 ANKRD66 royalblue 15.3616382824258 3.72749720100979 11.634141081416 -7.90664388040618 15
OR2B4P OR2B4P royalblue 16.4096486133562 3.54417775791069 12.8654708554455 -9.3212930975348 16
AL645937.1 AL645937.1 royalblue 14.2332751238691 3.48965728742316 10.7436178364459 -7.25396054902276 17
AL161618.1 AL161618.1 royalblue 13.9410974835759 3.34505087225993 10.596046611316 -7.25099573905606 18
SLC28A3 SLC28A3 royalblue 14.3583676598364 3.33418056226015 11.0241870975762 -7.69000653531606 19
SLC35G3 SLC35G3 royalblue 14.3853816765664 3.27915800544368 11.1062236711227 -7.82706566567907 20
RNU6-221P RNU6-221P royalblue 15.3145092738923 3.21190963249746 12.1025996413948 -8.89069000889736 21
STOML3 STOML3 royalblue 14.4775912441547 3.20374763492457 11.2738436092301 -8.07009597430558 22
CAPSL CAPSL royalblue 14.9294661520604 3.19203735738872 11.7374287946717 -8.545391437283 23
AKAP14 AKAP14 royalblue 14.7075272454302 3.17799174451509 11.5295355009151 -8.35154375639998 24
DNAJB13 DNAJB13 royalblue 14.7480584883593 3.17312940736687 11.5749290809924 -8.40179967362553 25
C11orf88 C11orf88 royalblue 14.4578863482411 3.13895026934212 11.318936078899 -8.17998580955689 26
CCDC39 CCDC39 royalblue 16.4930680063819 3.13516485601762 13.3579031503643 -10.2227382943467 27
CFAP52 CFAP52 royalblue 14.2408030787741 2.99635700042038 11.2444460783537 -8.2480890779333 28
WDR63 WDR63 royalblue 14.2076097283291 2.95969523356001 11.2479144947691 -8.28821926120911 29
AC006499.2 AC006499.2 royalblue 15.6927680065202 2.93742656343875 12.7553414430814 -9.81791487964268 30
SLC9C2 SLC9C2 royalblue 15.6684573057479 2.82655330165496 12.841904004093 -10.015350702438 31
AC008782.1 AC008782.1 royalblue 15.8874135133054 2.81290500925027 13.0745085040551 -10.2616034948049 32
FAM74A6 FAM74A6 royalblue 13.8473227722812 2.67576167686717 11.171561095414 -8.49579941854686 33
AL353765.1 AL353765.1 royalblue 13.404552502686 2.59408100273113 10.8104714999548 -8.21639049722371 34
AL132875.2 AL132875.2 royalblue 13.1541646988709 2.56431474269146 10.5898499561795 -8.02553521348802 35
CFAP161 CFAP161 royalblue 16.6736476564067 2.44648592682567 14.227161729581 -11.7806758027553 36
AL390240.1 AL390240.1 royalblue 13.6194086208363 2.42704008163698 11.1923685391994 -8.76532845756238 37
AC022916.3 AC022916.3 royalblue 14.0074389100874 2.40404403387332 11.6033948762141 -9.19935084234077 38
FAM74A4 FAM74A4 royalblue 13.3400996257493 2.39308666202071 10.9470129637286 -8.55392630170789 39
MAP3K19 MAP3K19 royalblue 13.6794512552024 2.3773145093799 11.3021367458225 -8.92482223644256 40
LRRC74B LRRC74B royalblue 14.2478243332436 2.33790489080898 11.9099194424347 -9.57201455162569 41
FANK1 FANK1 royalblue 13.4513911661034 2.28868840027353 11.1627027658298 -8.87401436555631 42
AC020911.2 AC020911.2 royalblue 14.434837968355 2.25260333940152 12.1822346289535 -9.92963128955198 43
