"","HuAgeGBsplit_18....c1_HuAgeGBsplitRnaseq_704__"
"1","AC007556.1"
"2","AC018523.1"
"3","AC021683.3"
"4","AC021698.1"
"5","AC026250.1"
"6","AC068580.4"
"7","AC079296.1"
"8","AC084859.1"
"9","AC087783.1"
"10","AC090592.1"
"11","AC092287.1"
"12","AC096915.1"
"13","AC124864.1"
"14","AC124864.2"
"15","AC137894.1"
"16","AC244453.3"
"17","AL139413.1"
"18","AL158211.3"
"19","AL158211.4"
"20","AL356215.1"
"21","ANO9"
"22","APIP"
"23","ARNTL"
"24","BET1L"
"25","BMI1"
"26","CALCB"
"27","CD44"
"28","CD81"
"29","CDHR5"
"30","COMMD3"
"31","COPB1"
"32","CTBP2P1"
"33","CYP2R1"
"34","DRD4"
"35","DUSP8"
"36","EHF"
"37","FAM3B"
"38","FAM86C2P"
"39","FAM86GP"
"40","FAM86JP"
"41","FAM86LP"
"42","HRAS"
"43","IFITM10"
"44","KIR3DX1"
"45","LBHD1"
"46","LINC01219"
"47","LINC02547"
"48","LMNTD2"
"49","LRRC56"
"50","MLLT10P2"
"51","MRPL23"
"52","NAV2"
"53","PDE3B"
"54","PDHX"
"55","PPIAP26"
"56","PROX1"
"57","PSMA1"
"58","PSME2P6"
"59","PTDSS2"
"60","RASSF10"
"61","RASSF7"
"62","RIC8A"
"63","RN7SL221P"
"64","RNH1"
"65","RPL27A"
"66","RPL34P23"
"67","RRAS2"
"68","RRM1"
"69","SBF2"
"70","SCGB1C2"
"71","SCT"
"72","SCUBE2"
"73","SHISA6"
"74","SIGIRR"
"75","SLC5A12"
"76","SPAG6"
"77","STIM1"
"78","SWAP70"
"79","TH"
"80","TMEM220"
"81","TMEM9B"
"82","TRIM66"
"83","TRPM5"
"84","TSPAN32"
"85","TSSC2"
"86","TSSC4"
"87","TUBB3P2"
