"","NPC","NSC"
"2010320M18Rik",7.95723783634519,6.92942657321483
"2200002D01Rik",0.696850112734034,0.440153511881308
"2210008F06Rik",1.81652401380058,0
"2210016L21Rik",5.85387639596506,5.24113382345281
"2310009A05Rik",6.54862914591096,5.67411320252611
"2310010J17Rik",2.42129144988563,1.92277426576554
"2310016G11Rik",1.88903559848314,0.168926779112693
"2310030G06Rik",1.21483968808199,0
"2310031A07Rik",1.37061305161704,1.21336863002039
"2310035C23Rik",2.4496616250035,1.88905053302762
"2410004B18Rik",3.55077066990095,2.53424015604054
"2410004P03Rik",1.80150499292877,0.340381414550019
"2410006H16Rik",9.57303008522655,8.34768993081805
"2410015M20Rik",8.8000143103163,7.98640163425588
"2410022M11Rik",1.76525491980528,0.647259713785525
"2410080I02Rik",3.12679189104426,0.867398802920307
"2410089E03Rik",1.80714965793893,1.17689794660415
"2500004C02Rik",4.72718020243639,4.08844473182899
"2600006K01Rik",2.87686015687275,1.40778678300066
"2610008E11Rik",3.74922384298303,3.11487071661355
"2610035D17Rik",1.1732239474878,0.714914095621878
"2610037D02Rik",0.945637727856943,0.81420941107068
"2610301B20Rik",4.19688478224331,3.7429037115743
"2610306M01Rik",7.57139220866189,6.62791406702159
"2610507I01Rik",3.24797112511221,2.35328114168367
"2700046G09Rik",3.88296691669358,3.22912468935171
"2700081O15Rik",4.67970644354421,3.07473552982226
"2700097O09Rik",3.38210818570078,2.82423874007312
"2810001G20Rik",3.19670706655536,1.69506698897335
"2810002D19Rik",4.36321738258889,4.00857740469666
"2810021J22Rik",2.41047553592128,1.98684384431509
"2810029C07Rik",3.4538461482149,2.43462136517127
"2810039B14Rik",3.44205229448132,2.90368165925175
"2810403D21Rik",1.06649259233227,0.714092755657376
"2810405F17Rik",2.36112544371351,1.97129398075251
"2810408A11Rik",2.84024045500272,1.66750695660596
"2810410L24Rik",2.32998206700414,0.849717261539012
"2810433D01Rik",0.724784609975528,0.448479804089078
"2810454H06Rik",2.97481918212978,1.39518219623834
"2810468N07Rik",6.85952513182415,5.09988315947524
"2900011O08Rik",2.56037147735239,0.960581956703281
"2900052N01Rik",3.38149591938306,1.34732998579991
"2900055J20Rik",3.86446439098202,1.06399811799327
"2900064F13Rik",0.744422055842899,0.115400299865511
"2900076A07Rik",3.73506120893081,2.96994276215699
"3000002C10Rik",4.01448933224535,3.49987657817881
"3010001F23Rik",0.794541615045845,0.634350689262225
"3110002H16Rik",4.05321454980913,3.06462220272789
"3110039M20Rik",3.23738684660065,2.68932118894838
"3110045C21Rik",3.68116792191204,2.81142393133137
"3110056K07Rik",3.47571830428582,2.35056400813842
"3110079O15Rik",2.07453725525091,1.30380557167981
"3110083C13Rik",2.3896112619736,0.0831368106261922
"3632451O06Rik",0.974175820539981,0.257207018060875
"3830408C21Rik",0.979929740999563,0.494477325990649
"3830422I06Rik",0.76963358893279,0
"4632404H12Rik",3.5726589811984,3.07322524585221
"4632432E15Rik",0.880932062805338,0
"4732487G21Rik",1.00972438291703,0.446594400902691
"4732491K20Rik",3.51188169130239,2.11278081243017
"4732496C06Rik",4.66657252602807,2.68596396010404
"4833420G17Rik",5.38531778648687,4.34238663103997
"4921524J17Rik",4.39828021141416,3.79737129962245
"4921531C22Rik",3.52330448580683,3.00956268994494
"4930402H24Rik",2.75076038041425,1.61394126762387
"4930405N21Rik",0.77766267462874,0
"4930426I24Rik",1.27379110094728,0.329384544325385
"4930429H19Rik",1.28817649998898,0.256532311741358
"4930430F08Rik",2.63610058857294,1.69207010230636
"4930431P19Rik",2.50818799653913,1.37588597217585
"4930447M23Rik",1.95078435306041,0.735145459472474
"4930471G24Rik",0.764402451605597,0
"4930473A02Rik",1.10066304151295,0.646117511349547
"4930480K23Rik",0.847318636182269,0.441788082806889
"4930481A15Rik",2.16127659002033,1.72740329642193
"4930506C21Rik",1.09810860773867,0.489799540620037
"4930527E20Rik",1.53886001949762,0.418227546556757
"4930547E08Rik",0.917443691850928,0.340074882567369
"4930550C14Rik",0.958542167668382,0.276905334508493
"4930563E22Rik",3.83522369540422,1.63308029862793
"4930570G19Rik",2.09063865192901,0.96172348881287
"4930578M01Rik",3.73331344348056,2.12740211989136
"4930579K19Rik",3.74638099558343,2.77029317157558
"4930597O21Rik",0.912171245991092,0
"4931406C07Rik",2.98879602186871,2.51961647279648
"4931415C17Rik",0.820751618449388,0.490318762469036
"4933407K13Rik",1.43602886115667,0.752933572284749
"4933407L21Rik",2.79004244440264,0.764505741256821
"4933408B17Rik",0.92423959284591,0.728034496591241
"4933412A08Rik",1.12602955360429,0
"4933415A04Rik",4.310935896353,2.59119894558418
"4933416E14Rik",3.6557487602133,2.6560115086039
"4933421A08Rik",1.36346565252877,0.612337835079184
"4933427D14Rik",1.48481329206782,1.28269378504272
"4933427E11Rik",1.11260471062806,0
"4933427J07Rik",1.05556973129715,0.481282919447452
"4933431E20Rik",4.48115086491622,3.84939090339674
"4933431K14Rik",2.67214334742932,1.8636690952038
"4933431M02Rik",1.35620141210261,0.19229438483129
"4933434E20Rik",7.12249682489045,6.59891723110907
"5031425E22Rik",1.81589520900331,1.2423890516572
"5031434O11Rik",1.29979000348577,0.13806374269009
"5033403F01Rik",1.03011761464787,0.738564923030777
"5033404E19Rik",2.41949375705031,0.400595688257754
"5033406O09Rik",1.26711469268842,0.471106494736368
"5033430I15Rik",5.22404526868605,3.36869788557789
"5330434G04Rik",1.5181063737611,1.3289043572578
"5330439K02Rik",1.2070317949207,0.387225561311897
"5430400D12Rik",1.18783953959214,0
"5430405H02Rik",2.75023570133453,2.2252333025582
"5430416N02Rik",2.34449790563087,1.99105149361744
"5430431A17Rik",3.52722189655293,3.45131284220285
"5530601H04Rik",2.99395696403932,2.17082213281817
"5730405O15Rik",2.07435429636494,1.58946491956397
"5730409E04Rik",4.16226682262753,3.78078327558854
"5730455P16Rik",4.42115244392561,3.99193762560811
"5830454E08Rik",4.53509257349298,2.50671793050613
"5930422O12Rik",1.11207296517507,0.134630369426502
"6330403K07Rik",8.99485129428488,5.89250473891523
"6330403L08Rik",0.77061124693201,0.394987465886033
"6330418K02Rik",1.67494567606823,0.241395570659786
"6330562C20Rik",2.12089574356318,0.545029404168703
"6430584L05Rik",1.16605524605976,0.027987711955549
"6530411M01Rik",1.79032573242919,0.26281902171062
"6720427I07Rik",2.42654536041045,1.61289277927423
"6820431F20Rik",5.71414631329483,5.11202185464377
"8030423J24Rik",0.95860225950589,0.40431071253926
"8430429K09Rik",1.85239017844288,1.6352267687191
"9030607J07Rik",1.02736576938771,0.713806271280204
"9030612E09Rik",1.44535184543518,0.320417178552745
"9230110C19Rik",3.30288840516038,2.4404207014294
"9230112E08Rik",0.756264702971031,0.046349374852987
"9230116N13Rik",0.729283420651345,0.489885951226351
"9330104G04Rik",3.67646035252176,2.46220816096823
"9330132A10Rik",2.74052854361907,1.55486397203782
"9330159F19Rik",4.93280273012345,3.81561808482356
"9330160F10Rik",3.3536942734449,2.2579527476984
"9330161L09Rik",1.73196591595751,0.83325043229262
"9330162012Rik",1.37726638457282,1.24455532563471
"9430002A10Rik",1.54046263019643,0.747375150967675
"9430041J12Rik",1.11374503962787,0.31977584359257
"9430060I03Rik",1.09249009548192,0.728524323163807
"9430065F17Rik",1.67420377741761,1.16234142369457
"9430078K24Rik",0.70150966324893,0.310260597073273
"9430081H08Rik",5.61698064156725,4.51675558201231
"9530062K07Rik",1.91823055474629,1.45079560905205
"9630028B13Rik",1.62918882620412,0.051187216586339
"9930104L06Rik",2.12145065106047,1.67872535525802
"A130077B15Rik",1.3418523942864,0.952653895618184
"A230056P14Rik",2.29207412039611,1.34267245833234
"A230072C01Rik",2.45633851509291,1.66328391244438
"A230107N01Rik",1.09992342277226,0.401829629891774
"A2m",1.15803269763118,0.17340690163826
"A330023F24Rik",1.08183788068738,0.580263578230448
"A330048O09Rik",6.67963190513464,2.65347049933438
"A330069E16Rik",4.96578085340368,4.14886313605536
"A330076H08Rik",1.09907416876908,0.0886956284743024
"A330084C13Rik",1.40647968715745,1.22166380695807
"A330102I10Rik",1.96297455324459,1.03194926687251
"A430046D13Rik",3.07391076466554,2.41681616809033
"A430103D13Rik",6.74561243308218,6.15265254398182
"A430108G06Rik",1.54218947069378,0.239563641321274
"A430110L20Rik",1.07869280135743,0
"A4galt",1.25736417963853,0.256724099958948
"A530017D24Rik",1.4674872612529,1.26523016419992
"A530099J19Rik",1.45928823871129,0
"A730017C20Rik",5.62160076885336,3.9189566143083
"A730020E08Rik",3.33460941497581,1.72550930636764
"A730020M07Rik",0.918586110661922,0.243479091511578
"A730091E23Rik",1.35998201233034,0.750126822934269
"A730094K22Rik",2.71951746289517,0.333949718006287
"A830005F24Rik",5.01000824454237,3.79145283548869
"A830035O19Rik",0.734717790135328,0.640958297869355
"A830082K12Rik",2.36001368580009,1.76570020005844
"A830082N09Rik",2.27538998078155,2.05634007631226
"A930003A15Rik",1.03338544395123,0.184169747389573
"A930005H10Rik",5.0234600312581,4.39637858532593
"A930017M01Rik",1.14793150139298,0.652970309478273
"AA387200",5.11429436196607,0.965685847426228
"AA414768",1.37087376514123,0.245043386007892
"AA914427",1.25268541326491,0.675277726994366
"AC022775.2",1.98430690741438,1.68819437278094
"AC113305.1",1.80212508224644,0
"AC116487.3",2.55465703779433,0.395835329975433
"AC117232.1",1.14277255464082,0.146516886768846
"AC119264.1",3.02095313130116,2.24772570020952
"AC121965.1",6.95839062779414,6.65941824229393
"AC122356.1",1.35931997394271,0.769872358835376
"AC123724.1",2.3525117904441,1.04395162045311
"AC123724.2",4.10435838246502,2.68621656415702
"AC125351.1",1.19017369961011,0.27368107764687
"AC125541.1",1.98678845138524,1.85335999147559
"AC126028.1",1.05376565464615,0.362504822077587
"AC129208.1",1.20116089539603,0.864155390218916
"AC130671.1",0.985558130122445,0.333147016647231
"AC131033.1",4.65794994554494,4.1443761640553
"AC132863.2",3.48576493952635,2.2815558831463
"AC132863.4",0.950305865614615,0.736315067858842
"AC134329.1",3.41458696999421,2.1930749784075
"AC134577.2",0.525301247556266,0.32500142274186
"AC136518.1",2.01572044926196,1.69514535391282
"AC139845.1",2.31374101982443,1.25835758026661
"AC140426.1",2.43081494318622,0.484139663960651
"AC152827.1",2.95320396028903,1.25565922764141
"AC153911.1",1.06523542280358,0.206740542518309
"AC153912.1",2.46067647856746,1.34787821960822
"AC154276.1",1.56671001719016,0.696637381700098
"AC154276.2",0.734571411436427,0.468732292011482
"AC154283.1",1.31490183827641,0
"AC154636.1",1.24926614132833,0
"AC154738.2",1.50064424889965,0.267555060712225
"AC154760.1",2.54605590775417,0.923349518183385
"AC155729.1",3.25970893296731,1.98665466384606
"AC157572.4",2.23111595891561,0
"AC160930.2",0.829222520015646,0
"AC161165.6",2.17001733471539,0.908819616007021
"AC161763.1",6.77387227971226,6.18078767819857
"AC163040.1",1.24043737863988,1.0221249244967
"AC163291.1",2.46717074025379,0
"AC163667.1",1.91983243021396,0.660483730738808
"AC164883.2",0.398169013345982,0.255757339827362
"AC166323.1",1.84070482756835,0.603809533543068
"AC166369.2",0.97344931788364,0
"AC167019.3",0.429998063662194,0.26574508112382
"AC225888.1",1.50212002176074,1.22962486966939
"AI413582",7.0147079159033,6.30554306982254
"AI464131",3.76745102382134,2.79026162007441
"AI597479",4.27063048099104,3.29836271317224
"AI837181",5.91895783584419,5.47076168865419
"AI846148",1.78393028727836,1.04526190605051
"AI849053",1.77683525105649,1.639915651323
"AL589670.1",1.03339686773511,0.486531674013138
"AU021092",1.9304478050255,0.320873512512298
"AU041133",2.86162952944526,2.03975146899172
"AV356131",3.10394612682467,2.08402206556793
"AY074887",1.02029129005666,0
"Aamdc",4.77392084101485,4.30200355471236
"Aass",1.63257037967492,0.847439331621198
"Aatk",2.0856511843879,0.441988911383308
"Abat",2.84761932038559,2.19494517809832
"Abca2",5.06215707539114,2.86018704330608
"Abca5",1.4358177667983,0.413283594702372
"Abca6",1.43612053649092,1.09224234581842
"Abca7",1.06930578852578,0.579258446628971
"Abca8a",2.76597580520511,0.442031825434509
"Abca8b",1.26525128737957,0.19104822145549
"Abcc10",1.82086911198263,1.42141643060056
"Abcc5",2.87323178668415,2.16052299061882
"Abcc8",0.956179920298511,0.20784541111299
"Abcc9",1.02266677092481,0.346661577294955
"Abcd4",3.74782722769591,2.67603011776758
"Abcg1",4.29002483499667,3.84260827130854
"Abcg4",2.48336579924946,0.988571313781316
"Abhd1",2.28485917922971,1.27232020404643
"Abhd11",6.8492235127055,6.13723022217214
"Abhd14a",6.06201621556542,5.04758889520802
"Abhd14b",3.56266403576266,2.39251489087397
"Abhd16a",4.56162533745147,3.99552968721753
"Abhd17a",3.65216902963745,2.93573633338558
"Abhd17b",3.87307534453437,3.32414243960299
"Abhd18",1.08370505939989,0.683853875286328
"Abhd3",3.05615190487895,1.4246217249286
"Abhd4",7.26138528953113,6.65076580746441
"Abhd6",3.84712187074947,3.07779961448221
"Ablim2",0.897692426035816,0.0755097313008185
"Abtb1",5.46990941774193,5.17291726613892
"Acaa2",4.58570485279623,3.73079000136788
"Acadm",4.55905662800466,4.2066217547374
"Acap3",2.56477134552416,2.27657937196397
"Acat2",6.01163847816251,5.63909935010556
"Acat3",2.35674985003211,0.938829069343405
"Acbd4",2.17158759288233,1.8807469795764
"Acbd5",3.7586129794363,3.09534608117491
"Acbd7",2.55303295732125,0.670854173723297
"Ace2",1.74271455377512,0.427988416116029
"Ache",0.791116565247774,0.445588468000737
"Ackr1",3.99467504427139,3.24871885312312
"Acly",4.73956481414884,4.46056242647045
"Acot11",1.9209942392817,0.756436120403466
"Acot2",6.66283647509865,6.37338695251585
"Acot6",2.7820436090604,1.70242314402245
"Acot7",3.76198624898608,2.96740320574675
"Acot8",3.99420844048116,2.70931995320529
"Acot9",2.98095113072063,2.42795160180354
"Acox1",5.76051962432756,5.19971906794385
"Acrbp",1.79157072386142,0.600720835897254
"Acsbg1",5.95584408605685,4.77632812670714
"Acsf2",1.76044288633448,1.37927674983605
"Acsl1",1.81007886154793,1.50978464049673
"Acsl3",4.48529100275871,2.90282218069575
"Acsl6",4.24243177386605,2.73314064552715
"Acss2",1.22205135557298,0.748531836867606
"Actl6b",3.20923553835453,0.951255082556971
"Actr10",5.75182175928686,4.96514247775248
"Actr6",5.03597339387317,4.65994808456186
"Acvr1b",1.97482105206179,1.49212036248068
"Acvr2a",1.4846702087252,1.0256616393885
"Acyp1",4.23727234750736,3.3996631767386
"Acyp2",1.71494397076907,1.1972832894559
"Adam11",1.65492959101427,0.551367636619867
"Adam21",0.958054057025775,0.32861952763926
"Adam23",1.82403193588519,0.626074655710388
"Adamts1",2.84990084854734,1.8107518161846
"Adamts10",1.75074794864464,1.2899664727839
"Adamts18",1.27462168218925,0.0261542515985723
"Adamts4",4.51416098805977,2.41618740837169
"Adamts7",0.959670230904057,0.711325491674294
"Adamtsl4",2.68174245467359,0.88490746827948
"Adap1",1.18643957698325,0.648925095903886
"Adcyap1r1",4.58953461432962,3.65511918830055
"Add1",4.75959098403264,4.43424919580441
"Add2",2.40029269188024,1.29589685305475
"Add3",2.77092590230456,1.82152620672168
"Adgra1",1.79958028735739,1.48054858859012
"Adgre5",1.06971354492187,0.567161917136031
"Adhfe1",2.64642439041462,2.28553041780305
"Adi1",6.42776220728824,6.14977413847465
"Adipor2",2.56421925927715,1.98704150854409
"Adnp2",2.5812405398654,1.86196167349014
"Adora1",1.5186088076974,0.868215749055905
"Adora2b",1.42117145063234,0.380084005977186
"Adprm",4.03457430154279,3.02612016098402
"Adra2c",2.07190952219586,0
"Adssl1",1.50514912432099,1.01694555064769
"Aebp1",2.1552039223206,1.28316382725584
"Aebp2",2.66807161563852,2.30235080932501
"Afap1",3.67075969557595,2.25888244617065
"Aff4",3.41345687002322,2.9817771634816
"Afg1l",1.79044478356037,0.85336842667931
"Afg3l2",2.09706510727371,1.70367825513824
"Agap1",0.981993068781494,0.611739318545657
"Agap2",1.03641013984028,0.573931448709881
"Agbl3",0.942566359355838,0.610844614204907
"Agbl5",1.7557968818994,1.73282945360187
"Ager",1.43782663213356,0.492981578100418
"Agfg1",2.73778043349436,2.20365185516018
"Agfg2",2.4340637115338,2.09720867959357
"Agl",2.02181162504584,1.48110758243249
"Agpat1",4.41062044232317,4.033254452135
"Agpat3",2.82958492930485,2.44218153357935
"Agpat4",3.19831104175581,1.2123716238199
"Agpat5",4.31933060122615,3.83654509344568
"Agrn",3.53142539354248,2.49490768546636
"Agt",6.09227611211845,3.30097193454584
"Agtpbp1",1.44221258044375,1.05235362219437
"Ahcyl1",5.0809424909466,4.24936701119214
"Ahdc1",1.99412976516791,1.00066310376382
"Ahi1",2.61631681029582,2.03259204648163
"Ahsa2",4.35044145499431,3.71948269397458
"Aifm3",1.33060233116322,1.09777529746274
"Aig1",1.33762388826002,0.555608450389748
"Aip",6.43002320156003,5.88999837428071
"Ajuba",2.37913490477452,1.7215783075402
"Ak1",5.50215758212701,4.41531752589075
"Ak3",1.46832051625674,1.20059530661255
"Akap1",1.88461441014164,1.55511223082554
"Akap12",1.11830775266674,0.158763401360743
"Akap17b",1.2532818718227,0.596595682835489
"Akap5",3.63629224644469,2.35071363482607
"Akap6",1.2355419487399,0.77705577292338
"Akap8l",3.023056681617,2.62577080750845
"Akap9",2.23820250390712,1.75938880662012
"Akirin2",3.81203842507917,3.28499942946223
"Akr1b8",1.2288892346893,0.871940675674117
"Akr7a5",2.92944670894894,2.50097739478552
"Akt1s1",2.53273847014184,1.73845221637989
"Akt3",1.72003328528356,1.35743530822996
"Aktip",3.01760825598792,2.25841924278022
"Alcam",2.32227039680844,1.81492190375865
"Aldh1a1",0.784145667859957,0.522380844033506
"Aldh1b1",4.16037529261322,2.96519695432
"Aldh1l1",1.60101581612675,1.17567313347344
"Aldh3a1",1.17490329813417,0
"Aldh3a2",3.46232485657688,3.05933807376843
"Aldh6a1",1.52379053649483,1.27787831427023
"Aldoa",8.65027742507787,7.71105160503346
"Aldoc",12.5816979934411,9.79105376018414
"Alg1",2.81322104501619,1.7439075755638
"Alg12",3.48399742101832,2.78899878971296
"Alg2",6.3139652597624,5.69538582647589
"Alg5",4.72497390503529,4.22689278139489
"Alkbh3",2.21353206414569,1.77549069861791
"Alkbh6",6.36725536324002,5.50949532376171
"Alkbh7",6.75446909517145,5.60017208894837
"Alox12",0.904628257595776,0.538689115412698
"Alox12e",1.23336344502639,0.502477897176379
"Aloxe3",1.02383048148464,0.585972028316565
"Amacr",2.03231128581618,1.8079473076252
"Amd-ps3",1.04302035213028,0.560708185558068
"Amd1",4.83646977429533,4.38126876323689
"Amd2",2.54237644228304,1.86997886775522
"Amer1",2.5091702979546,2.44813005016035
"Amer3",2.18475586695323,0.1567882490998
"Amfr",4.34797009220622,3.88310119683697
"Amigo1",5.07545052124254,4.40366825296089
"Amigo2",2.78774920539436,1.13263346732404
"Amn1",4.16247287254376,2.82236072561787
"Amot",2.05672551954014,1.72074741518597
"Amotl1",2.22796055418528,1.9797830092069
"Ampd2",4.73289131151463,3.152529821778
"Amph",1.73770937175282,1.32883456702234
"Amt",7.14755885336492,6.51403986457173
"Amy1",1.16558180346979,0.64699029506646
"Amz1",1.76049929786235,1.4101096030442
"Anapc16",5.55044219973792,4.91472946117698
"Anapc2",5.032561277625,4.68441109066974
"Angel1",2.41969306454565,2.0320628004861
"Angel2",4.20403555155213,3.95521718994167
"Angptl4",3.52513261092776,2.27129193643161
"Ank",1.17227852857209,0.826181805719164
"Ank2",2.13208744888953,1.433282192384
"Ank3",1.70427068343834,0.180155583817479
"Ankle2",4.56888645049999,4.1786410452442
"Ankra2",3.32101020485094,2.57216308274841
"Ankrd10",4.10965750182844,3.34020159849322
"Ankrd12",2.65590150084542,1.96319453239172
"Ankrd13b",1.59144423628308,0.452850193230732
"Ankrd13d",2.01585670243804,1.63206922784531
"Ankrd16",2.95612875851264,1.70314889727961
"Ankrd24",1.72361882816947,1.09267644998703
"Ankrd29",1.19706471129286,0.633168736735951
"Ankrd34a",2.2375975527915,0.540305200124817
"Ankrd37",1.54100830682347,0.388553329758879
"Ankrd39",2.10755211648517,1.24216367621126
"Ankrd46",6.53554232738876,6.10093320501332
"Ankrd50",1.74918767435538,0.612193619865409
"Ankrd54",2.55318533428223,2.23016876805157
"Ankrd66",1.17654245878911,0.478433447266871
"Anks3",3.21846594978885,2.48487426279059
"Ankub1",1.23696687964452,0.110487601232082
"Ano10",2.12975517401482,1.70573658948041
"Anpep",1.59810655457046,0.53719573893819
"Anxa1",2.35283121539692,1.14803722278517
"Anxa2",3.02106836894568,1.80148569404922
"Anxa7",3.81063750618583,3.39981755244357
"Anxa9",1.07153157755209,0.529959094125748
"Aoc2",1.42626482920676,0.473898595173486
"Ap1s2",2.98092581025193,2.2116543362079
"Ap3d1",3.7230901076971,3.26917680928925
"Ap3s1",2.87470798431251,2.6001675278013
"Ap5s1",5.61980939556849,5.2974280952803
"Apba1",0.896102607088061,0.421961628031347
"Apba2",1.97439293476089,1.1444040731566
"Apbb1",5.76276315563203,4.51674093131808
"Apbb2",1.33592914813578,0.756088758167315
"Apc",3.46436354269014,3.26347712178161
"Apc2",3.12864036246673,1.05558909991331
"Apcdd1",3.17122445974514,2.03388667967355
"Apln",1.49371382587999,0.769690628810086
"Aplnr",1.15240855548245,0
"Aplp1",6.75601938628212,4.11654991054426
"Apoa1",1.68500012733761,0.38904507453116
"Apobr",2.95487473546212,1.93991230479454
"Apod",8.41451878731409,4.69401328291065
"Apoo",3.90949628340902,3.59677049811648
"App",2.89359532719642,2.33324012804052
"Appl2",3.98930875190158,2.96698851085629
"Aqp10-ps",1.04729828644689,0.5293560424637
"Aqp11",3.12886869019103,2.15392057875663
"Aqp3",1.06072211827096,0.720199812448285
"Aqp4",5.97198269618545,4.55841617725768
"Aqp5",1.46770706910147,0.768273659262237
"Aqp6",0.717567923657398,0.0321406590508385
"Araf",3.76488783204506,3.17319851496671
"Arap2",2.20673570811686,1.78995102305139
"Arc",3.57752553473537,3.2072956613208
"Arfgap3",2.83507567582664,2.53038120954321
"Arfip2",5.2714015447545,4.670437799955
"Arfrp1",5.39304219289457,5.0348202905187
"Arg2",1.57833068584367,0.729969877650069
"Arhgap23",1.33520745818047,0.958541237915843
"Arhgap29",1.73340640347563,0.404020841650334
"Arhgap44",0.790422264051674,0.441218180784119
"Arhgef1",1.95725810435234,1.71146173595226
"Arhgef10",1.76329738788936,1.54345452518751
"Arhgef15",1.00250245359778,0.84969116136249
"Arhgef17",1.23601783101783,0.476076862731608
"Arhgef19",1.552050224288,0.653416590233312
"Arhgef2",3.91732919507203,3.36137856351932
"Arhgef25",3.82567287068107,3.06801953667373
"Arhgef26",2.37651765801093,1.98080919667257
"Arhgef4",1.18561019414439,0.74534357985476
"Arhgef40",2.45843234598811,2.22606162167532
"Arid1b",2.21838178908482,1.89458540364216
"Arid4b",2.72495772924567,2.33451058295311
"Arl10",2.29676728907306,1.77398182220403
"Arl13b",1.71207907581897,1.26557943588417
"Arl2",6.82827998925853,6.15300460561027
"Arl3",4.58001277501304,3.93495490149702
"Arl4a",2.9507147276271,2.62298161876293
"Arl5a",5.07744913168423,4.80859063757821
"Arl5c",2.43470745761427,1.36969414186538
"Arl6ip5",5.6346612338469,4.83715138084131
"Arl8a",5.57354188570255,4.50907288831825
"Arl8b",5.11904085477369,4.83802106240153
"Armc10",3.26546866075446,3.01993553691932
"Armc6",3.33006313629384,2.74704720819783
"Armcx1",6.03915474074881,4.59240882712253
"Armcx3",6.15721885715322,5.62676802053655
"Armcx4",3.98919408240186,3.55756277769331
"Armcx6",4.83869745210257,4.13497237991303
"Arntl",1.25268268685883,0.957219573505068
"Arpc1a",6.62004398435276,5.61125952115218
"Arsg",1.85902996697989,0.695735621541237
"Art3",2.03101720613831,0.458139200613743
"Arv1",3.78503577492662,3.17270080826763
"Arvcf",1.22941009671485,0.934476580413887
"Arxes2",6.2570410145341,5.67085348528415
