"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","response to ATP (GO:0033198)","7/14",0.00440988146122128,1,0,0,2.96208530805687,16.0660766274476,"P2RX7;P2RY11;P2RX4;KCNJ11;DGKQ;CIB2;SSH1",7
"2","response to organophosphorus (GO:0046683)","8/18",0.0057611096492095,1,0,0,2.63296471827277,13.5772121521755,"P2RX7;DUOX1;JUND;P2RX4;KCNJ11;VGF;DGKQ;TRIM16",8
"3","response to purine-containing compound (GO:0014074)","7/17",0.0156790633915739,1,0,0,2.43936437134095,10.1366054466369,"P2RX7;DUOX1;JUND;P2RX4;KCNJ11;VGF;DGKQ",7
"4","energy coupled proton transmembrane transport, against electrochemical gradient (GO:0015988)","5/10",0.0162862627632001,1,0,0,2.96208530805687,12.1961886900709,"MT-ND4;NDUFS7;MT-CO1;ATP1A1;ATP12A",5
"5","positive regulation of apoptotic cell clearance (GO:2000427)","4/7",0.0184257488714754,1,0,0,3.385240352065,13.5206709459013,"C4B;C4A;ABCA7;C2",4
"6","negative regulation of necrotic cell death (GO:0060547)","4/7",0.0184257488714754,1,0,0,3.385240352065,13.5206709459013,"FZD9;SLC25A4;MT3;YBX3",4
"7","marginal zone B cell differentiation (GO:0002315)","4/7",0.0184257488714754,1,0,0,3.385240352065,13.5206709459013,"NOTCH2;MFNG;PTK2B;DLL1",4
"8","regulation of myotube differentiation (GO:0010830)","7/19",0.0298614812811604,1,0,0,2.1825891743577,7.66347629206996,"MYOG;HDAC5;DMPK;BHLHE41;BHLHA15;HDAC9;RBM24",7
"9","regulation of striated muscle cell differentiation (GO:0051153)","4/8",0.0319794189205711,1,0,0,2.96208530805687,10.197460728169,"HDAC5;DMPK;HDAC9;RBM24",4
"10","peptidyl-diphthamide metabolic process (GO:0017182)","4/8",0.0319794189205711,1,0,0,2.96208530805687,10.197460728169,"DPH1;DPH5;DPH7;EEF2",4
"11","peptidyl-diphthamide biosynthetic process from peptidyl-histidine (GO:0017183)","4/8",0.0319794189205711,1,0,0,2.96208530805687,10.197460728169,"DPH1;DPH5;DPH7;EEF2",4
"12","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514)","4/8",0.0319794189205711,1,0,0,2.96208530805687,10.197460728169,"NANOS1;CACNB1;CAMK2D;SESTD1",4
"13","regulation of chaperone-mediated autophagy (GO:1904714)","4/8",0.0319794189205711,1,0,0,2.96208530805687,10.197460728169,"PLK3;SNRNP70;EEF1A2;GFAP",4
"14","regulation of skeletal muscle tissue development (GO:0048641)","5/12",0.0381520979950637,1,0,0,2.46840442338073,8.06223965601851,"DDX17;MEF2C;FLOT1;HDAC9;DLL1",5
"15","L-serine metabolic process (GO:0006563)","5/12",0.0381520979950637,1,0,0,2.46840442338073,8.06223965601851,"CBS;PSAT1;SHMT2;PSPH;SERINC5",5
"16","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","6/16",0.039895118199943,1,0,0,2.22156398104265,7.15677128284305,"NANOS1;TNRC6C;BTG2;ZFP36;TOB1;ZFP36L2",6
"17","positive regulation of protein tyrosine kinase activity (GO:0061098)","9/29",0.0442500979323903,1,0,0,1.83853570844909,5.73236624638903,"EFNA1;CSF1R;GPRC5B;ERBB3;EGF;FBXW7;DLG4;PDGFB;SRCIN1",9
"18","Cdc42 protein signal transduction (GO:0032488)","4/9",0.0500076097164259,1,0,0,2.63296471827277,7.88725668985217,"RHOJ;WAS;RHOU;RHOQ",4
"19","positive regulation of protein homooligomerization (GO:0032464)","4/9",0.0500076097164259,1,0,0,2.63296471827277,7.88725668985217,"HRK;RACK1;BMF;CLU",4
"20","mature B cell differentiation involved in immune response (GO:0002313)","4/9",0.0500076097164259,1,0,0,2.63296471827277,7.88725668985217,"NOTCH2;MFNG;PTK2B;DLL1",4
