"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","Proteasome_Homo sapiens_hsa03050","3/44",0.0286336610290644,1,0,0,4.5153521974714,16.0438243264817,"PSMC3;PSMA1;PSMD13",3
"2","Circadian rhythm_Homo sapiens_hsa04710","2/30",0.0749663003209185,1,0,0,4.41501103752759,11.4380423641448,"CRY2;ARNTL",2
"3","Peroxisome_Homo sapiens_hsa04146","3/83",0.130630725516032,1,0,0,2.39368068299689,4.87205176459419,"PEX16;CAT;FAR1",3
"4","Hepatitis C_Homo sapiens_hsa05160","4/133",0.142390765213919,1,0,0,1.99173430264403,3.8822489331933,"CD81;TRAF6;NR1H3;HRAS",4
"5","Longevity regulating pathway - mammal_Homo sapiens_hsa04211","3/94",0.169779001066146,1,0,0,2.11356911371002,3.74790266602503,"CAT;HRAS;ATG13",3
"6","Glycerophospholipid metabolism_Homo sapiens_hsa00564","3/95",0.173493805675199,1,0,0,2.09132101777623,3.66318588161617,"PTDSS2;PLA2G12A;DGKZ",3
"7","Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014","2/51",0.17975464645586,1,0,0,2.5970653161927,4.45698593213676,"CAT;MAP3K5",2
"8","Endometrial cancer_Homo sapiens_hsa05213","2/52",0.185193123531984,1,0,0,2.54712175241977,4.2953542725835,"ILK;HRAS",2
"9","MAPK signaling pathway_Homo sapiens_hsa04010","6/255",0.189512413909032,1,0,0,1.55823918971562,2.59182040958391,"TRAF6;RRAS2;DUSP8;HRAS;MAPK8IP1;MAP3K5",6
"10","Epstein-Barr virus infection_Homo sapiens_hsa05169","5/202",0.191156102060421,1,0,0,1.63923677135926,2.71238754255337,"PSMC3;PSMD13;TRAF6;CD44;POLR2L",5
"11","Endocytosis_Homo sapiens_hsa04144","6/259",0.198722794196535,1,0,0,1.53417371960418,2.47898604315576,"EHD4;TSG101;TRAF6;AP2A2;HRAS;ARFGAP2",6
"12","Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923","2/56",0.207160394607334,1,0,0,2.36518448438978,3.72341989731547,"PDE3B;PNPLA2",2
"13","Glycerolipid metabolism_Homo sapiens_hsa00561","2/59",0.223808636918997,1,0,0,2.24492086653945,3.36056547697299,"DGKZ;PNPLA2",2
"14","Longevity regulating pathway - multiple species_Homo sapiens_hsa04213","2/64",0.251751155375408,1,0,0,2.06953642384106,2.85454088993791,"CAT;HRAS",2
"15","Steroid biosynthesis_Homo sapiens_hsa00100","1/20",0.262469926784462,1,0,0,3.3112582781457,4.42920121902023,"CYP2R1",1
"16","Central carbon metabolism in cancer_Homo sapiens_hsa05230","2/67",0.268567943357646,1,0,0,1.97687061381833,2.59889561956605,"HRAS;SIRT3",2
"17","Sphingolipid signaling pathway_Homo sapiens_hsa04071","3/120",0.272036864285419,1,0,0,1.65562913907285,2.15532730365639,"SMPD1;HRAS;MAP3K5",3
"18","Neurotrophin signaling pathway_Homo sapiens_hsa04722","3/120",0.272036864285419,1,0,0,1.65562913907285,2.15532730365639,"TRAF6;HRAS;MAP3K5",3
"19","PPAR signaling pathway_Homo sapiens_hsa03320","2/69",0.2797777944147,1,0,0,1.91957001631635,2.44507070208137,"ILK;NR1H3",2
"20","Lysosome_Homo sapiens_hsa04142","3/123",0.284333904359685,1,0,0,1.61524794055888,2.03134552069387,"SMPD1;TPP1;ACP2",3
"21","Protein export_Homo sapiens_hsa03060","1/23",0.295412101184793,1,0,0,2.87935502447452,3.51103928679772,"IMMP1L",1
"22","Prolactin signaling pathway_Homo sapiens_hsa04917","2/72",0.296565869711619,1,0,0,1.83958793230316,2.23599324443394,"TH;HRAS",2
"23","B cell receptor signaling pathway_Homo sapiens_hsa04662","2/73",0.30215016869416,1,0,0,1.81438809761408,2.17151617139091,"CD81;HRAS",2
"24","Glycosaminoglycan biosynthesis - heparan sulfate / heparin_Homo sapiens_hsa00534","1/24",0.306063611209198,1,0,0,2.75938189845475,3.26700419112898,"EXT2",1
"25","Dopaminergic synapse_Homo sapiens_hsa04728","3/129",0.309050761890332,1,0,0,1.54012012937009,1.80848565780733,"TH;DRD4;ARNTL",3
"26","alpha-Linolenic acid metabolism_Homo sapiens_hsa00592","1/25",0.31655462339247,1,0,0,2.64900662251656,3.04704494445276,"PLA2G12A",1
"27","Maturity onset diabetes of the young_Homo sapiens_hsa04950","1/26",0.326887548185042,1,0,0,2.54712175241977,2.8480363132215,"PAX6",1
"28","Ribosome_Homo sapiens_hsa03010","3/137",0.342096627599675,1,0,0,1.45018610721709,1.55555959537544,"RPL27A;MRPL17;MRPL23",3
"29","Glyoxylate and dicarboxylate metabolism_Homo sapiens_hsa00630","1/28",0.34708859780035,1,0,0,2.36518448438978,2.50277958030303,"CAT",1
"30","Apoptosis_Homo sapiens_hsa04210","3/140",0.354470213556827,1,0,0,1.41911069063387,1.47180363343039,"CASP6;HRAS;MAP3K5",3
"31","Thyroid cancer_Homo sapiens_hsa05216","1/29",0.356961365237084,1,0,0,2.28362639872117,2.35242686385747,"HRAS",1
"32","Linoleic acid metabolism_Homo sapiens_hsa00591","1/29",0.356961365237084,1,0,0,2.28362639872117,2.35242686385747,"PLA2G12A",1
"33","Pentose phosphate pathway_Homo sapiens_hsa00030","1/29",0.356961365237084,1,0,0,2.28362639872117,2.35242686385747,"TALDO1",1
"34","Taste transduction_Homo sapiens_hsa04742","2/83",0.357409926595253,1,0,0,1.59578712199793,1.64186053167386,"GABBR1;TRPM5",2
"35","Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550","3/142",0.362703908327075,1,0,0,1.3991232161179,1.4189466333895,"PAX6;BMI1;HRAS",3
"36","Phospholipase D signaling pathway_Homo sapiens_hsa04072","3/144",0.370921375818609,1,0,0,1.37969094922737,1.36832942032451,"RRAS2;DGKZ;HRAS",3
"37","RNA polymerase_Homo sapiens_hsa03020","1/32",0.38569576981747,1,0,0,2.06953642384106,1.97166055747971,"POLR2L",1
"38","Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932","3/151",0.399508858981578,1,0,0,1.31573176615061,1.20720934018082,"NDUFS3;NR1H3;MAP3K5",3
"39","Morphine addiction_Homo sapiens_hsa05032","2/91",0.400467074080788,1,0,0,1.45549814423987,1.33196088768839,"GABBR1;PDE3B",2
"40","SNARE interactions in vesicular transport_Homo sapiens_hsa04130","1/34",0.404137396321186,1,0,0,1.94779898714453,1.76470660096323,"BET1L",1
"41","Tyrosine metabolism_Homo sapiens_hsa00350","1/35",0.41315022653481,1,0,0,1.89214758751183,1.6725525213317,"TH",1
"42","Phosphatidylinositol signaling system_Homo sapiens_hsa04070","2/98",0.437007031149855,1,0,0,1.35153399107988,1.11880793948941,"PIK3C2A;DGKZ",2
"43","Estrogen signaling pathway_Homo sapiens_hsa04915","2/99",0.442129341954197,1,0,0,1.33788213258412,1.0919162631029,"GABBR1;HRAS",2
"44","Regulation of autophagy_Homo sapiens_hsa04140","1/39",0.447863004192765,1,0,0,1.69808116827984,1.36401407292293,"ATG13",1
"45","Choline metabolism in cancer_Homo sapiens_hsa05231","2/101",0.452296362504441,1,0,0,1.3113894170874,1.04047950265487,"DGKZ;HRAS",2
"46","Tryptophan metabolism_Homo sapiens_hsa00380","1/40",0.456216544957691,1,0,0,1.65562913907285,1.29931738889744,"CAT",1
"47","Bladder cancer_Homo sapiens_hsa05219","1/41",0.464444112911936,1,0,0,1.61524794055888,1.23875633116748,"HRAS",1
"48","Fat digestion and absorption_Homo sapiens_hsa04975","1/41",0.464444112911936,1,0,0,1.61524794055888,1.23875633116748,"PLA2G12A",1
"49","Pyrimidine metabolism_Homo sapiens_hsa00240","2/105",0.472309631013426,1,0,0,1.26143172500788,0.946225809598685,"RRM1;POLR2L",2
