"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","diabetes","2/74",0.307726788384835,1,0,0,1.78986933953821,2.10943787429647,"HFE;MAPK8IP1",2
"2","leukemia","2/77",0.324400348293363,1,0,0,1.7201341704653,1.93648728491862,"LMO1;NUP98",2
"3","blood","2/113",0.510983785674285,1,0,0,1.17212682412237,0.786986368001589,"CD151;CD44",2
"4","epilepsy","1/57",0.580414682900809,1,0,0,1.16184500987568,0.632058162417446,"SLC25A22",1
"5","diabetes_mellitus","1/57",0.580414682900809,1,0,0,1.16184500987568,0.632058162417446,"MAPK8IP1",1
"6","anemia","1/60",0.599189899079968,1,0,0,1.1037527593819,0.565316450622948,"FANCF",1
"7","asperger_syndrome","1/83",0.717893683965299,1,0,0,0.797893560998963,0.264448889626946,"NLGN3",1
"8","hemochromatosis","1/83",0.717893683965299,1,0,0,0.797893560998963,0.264448889626946,"HFE",1
"9","porphyria","1/84",0.722171219482819,1,0,0,0.788394828129927,0.256617015220683,"HFE",1
"10","hermansky-pudlak_syndrome","1/85",0.726384106457469,1,0,0,0.779119594857811,0.249066094126415,"HPS5",1
"11","rickets","1/85",0.726384106457469,1,0,0,0.779119594857811,0.249066094126415,"CYP2R1",1
"12","ceroid-lipofuscinosis,_neuronal","1/85",0.726384106457469,1,0,0,0.779119594857811,0.249066094126415,"TPP1",1
"13","attention-deficit_hyperactivity_disorder","1/86",0.730533318726701,1,0,0,0.770060064685045,0.241783796381075,"DRD4",1
"14","coloboma","1/86",0.730533318726701,1,0,0,0.770060064685045,0.241783796381075,"PAX6",1
"15","ehlers-danlos","1/88",0.738644541912045,1,0,0,0.752558699578567,0.227978982929551,"SLC39A13",1
"16","ovarian_cancer","1/89",0.742608428268937,1,0,0,0.744102983852965,0.221434918988158,"RRAS2",1
"17","zellweger_syndrome","1/89",0.742608428268937,1,0,0,0.744102983852965,0.221434918988158,"PEX16",1
"18","fanconi_anemia","1/90",0.746512391356218,1,0,0,0.735835172921266,0.215116308218617,"FANCF",1
"19","leigh_syndrome","1/91",0.75035733410774,1,0,0,0.727749072119933,0.20901371111193,"NDUFS3",1
"20","corneal_dystrophy","1/91",0.75035733410774,1,0,0,0.727749072119933,0.20901371111193,"PAX6",1
"21","thyroid_carcinoma","1/93",0.757873702600753,1,0,0,0.712098554439935,0.197421153943258,"HRAS",1
"22","autism","1/96",0.768727406601947,1,0,0,0.689845474613687,0.181442363465358,"NLGN3",1
"23","disorder_of_glycosylation","1/96",0.768727406601947,1,0,0,0.689845474613687,0.181442363465358,"SLC35C1",1
"24","parkinson_disease","1/99",0.779096110618523,1,0,0,0.66894106629206,0.166981646802103,"DRD4",1
"25","alzheimer_disease","1/103",0.792203805196381,1,0,0,0.642962772455475,0.149769556020018,"HFE",1
"26","charcot-marie-tooth_disease","1/104",0.79535774667817,1,0,0,0.636780438104941,0.145799331204765,"SBF2",1
"27","breast_cancer","1/105",0.798463973194669,1,0,0,0.630715862503942,0.14195233708485,"TSG101",1
"28","diabetes_mellitus,_type_2","1/106",0.801523204194366,1,0,0,0.624765712857678,0.138224013739655,"MAPK8IP1",1
"29","deafness","1/110",0.813304187616615,1,0,0,0.602046959662854,0.124413055329735,"CD151",1
"30","myopathy","1/120",0.839796063822172,1,0,0,0.551876379690949,0.096355517541378,"PNPLA2",1
"31","cataract","1/124",0.849311805784232,1,0,0,0.534073915829951,0.0872297039560499,"PAX6",1
