"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","mitochondrial ATP synthesis coupled electron transport (GO:0042775)","38/86",0.000307337479989782,1,0,0,1.66394451182933,13.4572579494995,"NDUFB9;COX7B;NDUFA11;NDUFB6;NDUFB10;NDUFB11;NDUFB5;NDUFB4;COX4I2;NDUFB3;NDUFB2;AFG1L;UQCR11;UQCR10;TAZ;MT-ND3;UQCRH;UQCRFS1;NDUFV3;NDUFA8;NDUFA7;NDUFA6;UQCC3;NDUFA4;NDUFA3;NDUFA1;COX6C;COX6B1;COX7A2L;SDHAF2;UQCRQ;NDUFS5;NDUFS4;NDUFS3;NDUFS1;UQCRC2;MT-CO3;NDUFAF1",38
"2","respiratory electron transport chain (GO:0022904)","40/95",0.000716141152041569,1,0,0,1.58558701404235,11.4822396744952,"NDUFB9;COX7B;NDUFA11;NDUFB6;NDUFB10;NDUFB11;NDUFB5;NDUFB4;COX4I2;NDUFB3;NDUFB2;AFG1L;UQCR11;UQCR10;MT-ND3;UQCRH;UQCRFS1;ETFRF1;D2HGDH;NDUFV3;PPARGC1A;NDUFA8;NDUFA7;NDUFA6;UQCC3;NDUFA4;NDUFA3;NDUFA1;COX6C;COX6B1;COX7A2L;SDHAF2;UQCRQ;NDUFS5;NDUFS4;NDUFS3;NDUFS1;UQCRC2;MT-CO3;NDUFAF1",40
"3","long-chain fatty-acyl-CoA metabolic process (GO:0035336)","15/26",0.000777029537688983,1,0,0,2.17255912981765,15.5555933112889,"ELOVL1;DGAT2;ACOT7;DGAT1;ELOVL5;ACSL1;TECR;ACSL6;ELOVL6;ACSL3;ELOVL7;HACD2;THEM5;THEM4;ACSBG1",15
"4","mitochondrial respiratory chain complex assembly (GO:0033108)","40/98",0.00146996756443761,1,0,0,1.53704863606147,10.0254226975101,"NDUFB9;NDUFA11;NDUFB10;NDUFB6;NDUFB11;NDUFB5;COX18;FASTKD3;NDUFB4;NDUFB3;NDUFB2;UQCR10;TAZ;MT-ND3;NDUFV3;COA3;NDUFA8;SURF1;NDUFA7;NDUFA6;UQCC3;UQCC1;NDUFA3;NDUFA1;BCS1L;TTC19;IMMP1L;SDHAF2;NDUFAF7;SDHAF3;NDUFS5;NDUFAF5;NDUFS4;LYRM7;NDUFS3;NDUFAF3;NDUFS1;NDUFAF1;SLC25A33;COX20",40
"5","mitochondrial respiratory chain complex III assembly (GO:0034551)","7/9",0.00197357562120481,1,0,0,2.92893156760602,18.2411173526339,"UQCC3;UQCC1;LYRM7;UQCR10;BCS1L;SLC25A33;TTC19",7
"6","respiratory chain complex III assembly (GO:0017062)","7/9",0.00197357562120481,1,0,0,2.92893156760602,18.2411173526339,"UQCC3;UQCC1;LYRM7;UQCR10;BCS1L;SLC25A33;TTC19",7
"7","negative regulation of microtubule polymerization or depolymerization (GO:0031111)","15/28",0.00215156370178555,1,0,0,2.01737633483067,12.3898386059457,"MID1IP1;STMN2;CIB1;TUBB4A;CAMSAP1;EML2;CLIP3;CAMSAP3;APC;STMN1;ARHGEF2;HDGFL3;SNCA;CLASP2;ANAPC2",15
"8","mitochondrial electron transport, NADH to ubiquinone (GO:0006120)","22/47",0.0022454697932168,1,0,0,1.76270045710028,10.7504289682755,"NDUFB9;NDUFA8;NDUFA7;NDUFA6;NDUFB6;NDUFB10;NDUFA11;NDUFB11;NDUFB5;NDUFA4;NDUFB4;NDUFA3;NDUFB3;NDUFB2;NDUFA1;MT-ND3;NDUFS5;NDUFS4;NDUFS3;NDUFS1;NDUFV3;NDUFAF1",22
"9","peroxisome organization (GO:0007031)","13/23",0.00224945740362947,1,0,0,2.12847821993729,12.97747270968,"PEX16;FIS1;ACOT8;PEX11A;PEX2;PEX1;PEX12;MFF;PLA2G16;PEX7;PEX3;LONP2;PEX11G",13
"10","positive regulation of axon extension (GO:0045773)","11/19",0.00382452110879123,1,0,0,2.18018214430824,12.1355958771639,"SEMA5A;MACF1;SHTN1;SEMA7A;ZFYVE27;RUFY3;LIMK1;MAPT;L1CAM;MEGF8;VEGFA",11
