"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","breast_cancer","32/105",0.00959821289944593,1,0,0,1.49100736184885,6.92748613049341,"RGS18;CEBPA;AHR;PIK3R1;HMMR;IQGAP1;ADRB2;ADCY1;BRCA2;RELA;EGFR;GNAI2;AKAP13;BRIP1;CASP8;CCND1;CHEK2;RAD54L;KPNA2;BUB1;MEN1;JAK1;BARD1;XRCC3;ARNT;FOS;PALB2;NFKB1;NCOR2;GIPC1;CTNNB1;ATM",32
"2","immunodeficiency","32/105",0.00959821289944593,0.897432906098195,0,0,1.49100736184885,6.92748613049341,"RGS18;CEBPA;DCLRE1C;TNFRSF13B;AHR;PIK3R1;IQGAP1;ADRB2;ADCY1;RELA;EGFR;UNG;GNAI2;CD79B;AKAP13;CCND1;RAC2;IKBKG;KPNA2;BUB1;MEN1;JAK1;STAT5B;SP110;ARNT;FOS;NFKB1;NFKBIA;NCOR2;PTPRC;GIPC1;CTNNB1",32
"3","gastric_cancer","27/87",0.01282024821715,0.799128805535681,0,0,1.51832107429651,6.61491416318307,"RGS18;CEBPA;IL1RN;AHR;ADCY1;IQGAP1;ADRB2;PIK3R1;RELA;EGFR;GNAI2;AKAP13;CCND1;KPNA2;BUB1;JAK1;MEN1;MUTYH;ARNT;FOS;NFKB1;NCOR2;KLF6;IL1B;IRF1;GIPC1;CTNNB1",27
"4","leukemia","24/77",0.0172774240003734,0.807719572017454,0,0,1.52489389279996,6.18856014553283,"LMO1;NUP214;CEBPA;STAT5B;CHIC2;RBM15;NOTCH1;CBFB;RAP1GDS1;GMPS;ARNT;IKZF1;DEK;BRCA2;PML;RUNX1;ETV6;TAL1;IRF1;MYB;ATM;NUP98;TCF3;SH3GL1",24
"5","ceroid-lipofuscinosis,_neuronal","26/85",0.0174192688498368,0.651480654983895,0,0,1.49648900656153,6.06104727111227,"RGS18;CEBPA;AHR;ADCY1;IQGAP1;ADRB2;PIK3R1;CLN8;RELA;EGFR;GNAI2;CLN5;AKAP13;CCND1;KPNA2;CTSD;BUB1;JAK1;MEN1;ARNT;FOS;NFKB1;NCOR2;GIPC1;CTNNB1;TPP1",26
"6","malaria","27/91",0.0232249337143075,0.723843767429251,0,0,1.45158168641535,5.46161797087823,"RGS18;CEBPA;GYPC;AHR;ADCY1;IQGAP1;ADRB2;PIK3R1;TNF;RELA;EGFR;ICAM1;GNAI2;AKAP13;CCND1;KPNA2;BUB1;JAK1;MEN1;ARNT;FOS;TIRAP;NFKB1;NCOR2;GIPC1;CTNNB1;FCGR2B",27
"7","arthrogryposis","25/83",0.0235201415222247,0.628323780665146,0,0,1.4736047909839,5.5258678631381,"RGS18;CEBPA;AHR;ADCY1;IQGAP1;ADRB2;PIK3R1;RELA;EGFR;GNAI2;GLE1;AKAP13;CCND1;TNNI2;KPNA2;BUB1;JAK1;MEN1;TPM2;ARNT;FOS;NFKB1;NCOR2;GIPC1;CTNNB1",25
"8","bare_lymphocyte_syndrome","25/83",0.0235201415222247,0.549783308082003,0,0,1.4736047909839,5.5258678631381,"RGS18;CEBPA;AHR;ADCY1;IQGAP1;ADRB2;PIK3R1;RELA;EGFR;GNAI2;AKAP13;CCND1;KPNA2;BUB1;JAK1;MEN1;TAP2;TAP1;ARNT;FOS;NFKB1;TAPBP;NCOR2;GIPC1;CTNNB1",25
"9","mucopolysaccharidosis","25/83",0.0235201415222247,0.488696273850669,0,0,1.4736047909839,5.5258678631381,"RGS18;CEBPA;IDUA;AHR;ADCY1;IQGAP1;ADRB2;PIK3R1;GNS;RELA;EGFR;GNAI2;AKAP13;CCND1;KPNA2;GUSB;BUB1;JAK1;MEN1;ARNT;FOS;NFKB1;NCOR2;GIPC1;CTNNB1",25
"10","charcot-marie-tooth_disease","30/104",0.0255953424787664,0.478632904352931,0,0,1.41125997290381,5.17275451387534,"RGS18;CEBPA;PRPS1;AHR;PIK3R1;IQGAP1;ADRB2;ADCY1;LITAF;RELA;EGFR;GNAI2;AKAP13;CCND1;MFN2;KPNA2;SBF2;BUB1;MEN1;JAK1;YARS;EGR2;ARNT;FOS;NFKB1;DNM2;NCOR2;GIPC1;PMP22;CTNNB1",30
