"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","mRNA processing (GO:0006397)","191/284",3.11691150774238e-48,1.59055994240094e-44,0,0,2.57183637196025,281.32608722733,"DBR1;PDCD7;GEMIN2;EIF4A3;HNRNPU;WDR83;HNRNPR;CWC27;CCAR1;EFTUD2;RAVER1;CLP1;RBMX2;MAGOH;CWC22;PAPOLA;SNRPD3;PRKACA;TXNL4A;SNRNP35;CMTR1;CMTR2;THOC3;THOC2;ZCRB1;THOC5;GTF2F1;WBP11;CRNKL1;GTF2F2;THOC7;SRRM1;THOC6;DHX40;PRPF4;HNRNPUL1;PSPC1;SARNP;PRPF3;SNRPG;SRSF2;CD2BP2;SRSF3;SNRNP27;PPIE;SRSF4;SNRPE;GEMIN6;SNRPF;SNRNP25;AURKAIP1;SRSF6;SNRPC;SRSF7;SF1;SNRPB;SRSF9;ZCCHC8;DDX5;DHX8;RBM8A;DHX9;CSTF3;CSTF2;HTATSF1;PRPF8;ZMAT2;PCBP1;PCBP2;CSTF1;ZRSR2;CPSF4;CHTOP;PRPF38A;CPSF6;FUS;ALYREF;NONO;CPSF2;UPF3B;CWC15;MAGOHB;LSM4;LSM3;LSM2;HNRNPL;HNRNPM;LSM8;LSM7;CDK7;HNRNPK;SNW1;LSM6;HNRNPF;HNRNPD;RNPS1;MNAT1;SUGP1;ISY1;DDX46;AKAP8L;DDX42;ELAVL4;DDX41;YBX1;USP39;ELAVL1;ELAVL2;PQBP1;SYNCRIP;UBL5;PTBP1;METTL14;PCF11;RSRC1;DHX15;CTNNBL1;BCAS2;RBM5;RBM15;NCBP2;BUD31;PRPF40B;PRPF40A;PLRG1;WDR33;KIN;SFPQ;PRPF18;HNRNPH1;FRG1;HNRNPH2;SNRPA1;PABPC1;HNRNPH3;DNAJC8;CACTIN;SLU7;SF3B4;SF3B5;SF3B2;SF3B3;RNMT;POLDIP3;SF3B6;SRRT;WBP4;SRSF1;U2AF1;TBRG4;RBM15B;PUF60;U2AF2;POLR2B;TRA2B;TRA2A;POLR2D;POLR2E;POLR2F;RALY;POLR2G;SNRPB2;POLR2H;POLR2I;HNRNPA1;SF3B1;SRSF10;POLR2J;SMNDC1;SRSF11;POLR2L;HNRNPA0;SF3A3;SPEN;PPIL1;SF3A2;RNGTT;GPKOW;CDC5L;GTF2H2;GTF2H3;U2SURP;NUDT21;SNRNP40;PHF5A;ERCC3;HNRNPA2B1;RBM41;AGGF1;PRPF31;RBMX",191
"2","mRNA splicing, via spliceosome (GO:0000398)","179/262",9.00518530483761e-47,2.29767303052932e-43,0,0,2.6126428561003,277.002059284536,"DBR1;PDCD7;GEMIN2;EIF4A3;HNRNPU;WDR83;HNRNPR;CWC27;CCAR1;EFTUD2;RAVER1;CLP1;RBMX2;MAGOH;CWC22;PAPOLA;SNRPD3;TXNL4A;SNRNP35;DDX17;ZCRB1;GTF2F1;WBP11;CRNKL1;GTF2F2;WDR77;SRRM1;DHX40;PRPF4;HNRNPUL1;PSPC1;CLNS1A;PRPF3;SNRPG;GEMIN4;SRSF2;CD2BP2;SRSF3;SNRNP27;PPIE;SRSF4;SNRPE;GEMIN6;SNRPF;SNRNP25;SRSF6;SNRPC;GEMIN8;SRSF7;SF1;SNRPB;SRSF9;ZCCHC8;DDX5;DHX8;RBM8A;DHX9;CSTF3;DDX1;CSTF2;HTATSF1;PRPF8;ZMAT2;PCBP1;PCBP2;CSTF1;SMN1;SRPK2;ZRSR2;CPSF4;PRPF38A;FUS;ALYREF;NONO;CPSF2;UPF3B;CWC15;MAGOHB;LSM4;LSM3;LSM2;HNRNPL;HNRNPM;LSM8;LSM7;HNRNPK;SNW1;LSM6;HNRNPF;HNRNPD;RNPS1;SUGP1;ISY1;DDX46;DDX42;DDX41;YBX1;USP39;ELAVL1;ELAVL2;PQBP1;SYNCRIP;UBL5;PTBP1;METTL14;PCF11;RSRC1;DHX15;CTNNBL1;BCAS2;RBM5;PRMT5;RBM15;NCBP2;BUD31;PRPF40B;PRPF40A;PLRG1;LIME1;WDR33;SFPQ;HNRNPH1;FRG1;STRAP;HNRNPH2;SNRPA1;PABPC1;HNRNPH3;DNAJC8;CACTIN;SLU7;SF3B4;SF3B5;SF3B2;SF3B3;SF3B6;SRRT;WBP4;SRSF1;DDX20;U2AF1;RBM15B;PUF60;U2AF2;POLR2B;TGS1;TRA2B;TRA2A;POLR2D;POLR2E;POLR2F;RALY;POLR2G;SNRPB2;POLR2H;POLR2I;HNRNPA1;SF3B1;SRSF10;DCPS;POLR2J;SMNDC1;SRSF11;POLR2L;HNRNPA0;SF3A3;SPEN;PPIL1;SF3A2;GPKOW;CDC5L;U2SURP;NUDT21;SNRNP40;PHF5A;HNRNPA2B1;RBM41;PRPF31;RBMX",179
"3","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","164/237",4.38636630648875e-44,7.46120908733737e-41,0,0,2.64620696888286,264.184715576236,"DBR1;PDCD7;EIF4A3;HNRNPU;WDR83;HNRNPR;CWC27;CCAR1;EFTUD2;RAVER1;CLP1;RBMX2;MAGOH;CWC22;PAPOLA;SNRPD3;TXNL4A;SNRNP35;ZCRB1;GTF2F1;WBP11;CRNKL1;GTF2F2;SRRM1;DHX40;PRPF4;HNRNPUL1;PSPC1;PRPF3;SNRPG;SRSF2;CD2BP2;SRSF3;SNRNP27;PPIE;SRSF4;SNRPE;GEMIN6;SNRPF;SNRNP25;SRSF6;SNRPC;SRSF7;SF1;SNRPB;SRSF9;ZCCHC8;DDX5;DHX8;RBM8A;DHX9;CSTF3;CSTF2;HTATSF1;PRPF8;ZMAT2;PCBP1;PCBP2;CSTF1;ZRSR2;CPSF4;PRPF38A;FUS;ALYREF;NONO;CPSF2;UPF3B;CWC15;MAGOHB;LSM4;LSM3;LSM2;HNRNPL;HNRNPM;LSM8;LSM7;HNRNPK;SNW1;LSM6;HNRNPF;HNRNPD;RNPS1;SUGP1;ISY1;DDX46;DDX42;DDX41;YBX1;USP39;ELAVL1;ELAVL2;PQBP1;SYNCRIP;UBL5;PTBP1;METTL14;PCF11;RSRC1;DHX15;CTNNBL1;BCAS2;RBM5;RBM15;NCBP2;BUD31;PRPF40B;PRPF40A;PLRG1;WDR33;SFPQ;HNRNPH1;FRG1;HNRNPH2;SNRPA1;PABPC1;HNRNPH3;DNAJC8;CACTIN;SLU7;SF3B4;SF3B5;SF3B2;SF3B3;SF3B6;SRRT;WBP4;SRSF1;U2AF1;RBM15B;PUF60;U2AF2;POLR2B;TRA2B;TRA2A;POLR2D;POLR2E;POLR2F;RALY;POLR2G;SNRPB2;POLR2H;POLR2I;HNRNPA1;SF3B1;SRSF10;POLR2J;SMNDC1;SRSF11;POLR2L;HNRNPA0;SF3A3;SPEN;PPIL1;SF3A2;GPKOW;CDC5L;U2SURP;NUDT21;SNRNP40;PHF5A;HNRNPA2B1;RBM41;PRPF31;RBMX",164
"4","gene expression (GO:0010467)","240/412",6.96718776538364e-44,8.88838979168818e-41,0,0,2.22762627856467,221.364864598282,"RPL4;RPL5;ISCA2;NUP107;RPL31;EIF4A3;SCX;HNRNPU;RPL8;PWP1;RPL6;RPL7;GLE1;RPS15;RPS14;RPS17;RPS19;RPL18A;CLP1;RPS18;MAGOH;RPL35;EPC1;RPL38;RPS11;PELO;RPS10;NUP214;DDX17;NUP210;RPL22;MRPS18B;MRPS18A;MRPS18C;SRRM1;THAP1;NUP93;DHX40;RRAGC;SARNP;XRN2;RPL27;SLBP;NUP205;POM121;DHX8;DHX9;MRPL18;BAZ2A;AAAS;MRPL13;GSPT2;GSPT1;MRPL11;DHX30;DHX33;NUP85;DHX34;NUP88;RPL41;MRPL27;UPF3B;MRPL28;MRPL23;MAGOHB;HARS2;HNRNPL;SETX;RPS26;RPS25;RPS28;HNRNPK;RPS27;FUBP3;RPS29;HNRNPF;AGO2;HNRNPD;MPHOSPH10;MMS19;RNPS1;DHX29;RPS24;FARSB;MRPS17;HBS1L;SMG1;MRPS16;MRPS14;RPLP0;MRPS12;MRPL36;ASH2L;MRPL34;SMG7;MRPL32;SYNCRIP;DHX15;RPLP2;NDC1;NCOA1;UPF1;WARS;PABPC4;MRPS2;MRPS21;BAZ1A;BAZ1B;MRPS6;TOPORS;MRPS5;WDR33;MRPL44;MRPL52;MRPL51;HNRNPH1;HNRNPH3;SLU7;FYTTD1;MRPS33;RPL11;NOL9;MRPL55;RPS15A;RPL14;RPS3;RPS2;RPL18;SRSF10;RAE1;SRSF11;RPL19;RANBP2;RSL1D1;HNRNPA2B1;NUP188;RPL10A;YARS2;RBMX2;LZTS1;RPS7;RPS5;RPS6;SARS;RPSA;THOC3;THOC2;THOC5;ILF2;THOC7;THOC6;EEF1A1;PRPF4;HNRNPUL1;DKC1;EEF1A2;SNRPG;NHP2;SRSF2;SRSF3;SRSF4;SRSF6;SRSF7;SRSF9;RBM8A;TARS;NUP160;TPR;BPTF;CPSF4;CHTOP;NUP155;ALYREF;CPSF2;LSM7;TCF3;RSL24D1;EIF4G1;NXT1;LDB1;CELF2;ELAVL4;MRPL4;RPS4X;RPL7A;MRPL1;NUP62;MRPL9;RBM5;RBM6;EIF5A;NUP133;NCBP2;RPL13A;ARNT;DDX54;DDX19A;DDX19B;NUP50;RPL37A;NUP54;RBMS2;GTF3C1;CEBPA;GTF3C4;NUFIP1;GTF3C6;DDX25;POLDIP3;SRSF1;RPL36A;DDX20;U2AF1;LMF2;HSPD1;NXF1;TAF1B;U2AF2;POLR2B;POLR2D;POLR2E;E2F1;POLR2F;DROSHA;POLR2G;POLR2H;POLR2I;EIF4E;POLR2J;POLR2L;ABCF1;RNGTT;SWT1;SNRNP40;POLR3A;RPS6KB2;DRG1;NUP35;STUB1;NUP37",240
"5","cellular macromolecule biosynthetic process (GO:0034645)","216/368",2.73526916588541e-40,2.79161571070265e-37,0,0,2.24457560894505,204.474494520095,"RPL4;RPL5;RPL31;SCX;RPL8;PWP1;RPL6;RPL7;RPS15;RPS14;RPS17;RPS19;KAT5;RPL18A;RPS18;RPL35;EPC1;RPL38;RPS11;PELO;RPS10;TIPIN;RPL22;MRPS18B;HUS1;MRPS18A;GTPBP1;MRPS18C;THAP1;RRAGC;RPL27;PIF1;SET;MRPL18;BAZ2A;MRPL13;GSPT2;GSPT1;MRPL11;BRIP1;TERT;BARD1;RPL41;MRPL27;MRPL28;CDC7;CDC6;MRPL23;HARS2;RPS26;FAM111A;RPS25;POLA1;RPS28;RPS27;FUBP3;RPS29;AGO2;RAD17;RNPS1;MMS19;ATM;RPS24;FARSB;ATR;MRPS17;HBS1L;FEN1;MRPS16;MRPS14;MRPS12;RPLP0;MRPL36;ASH2L;BRCA1;MRPL34;MRPL32;PTMS;ING5;RPLP2;NCOA1;UPF1;RMI2;WARS;NCOA6;PABPC4;TOP3A;MRPS2;MRPS21;BAZ1A;BAZ1B;SIRT1;MRPS6;TOPORS;MRPS5;MRPL52;KIN;MRPL51;MRPS33;RPL11;TYMS;MRPL55;RECQL4;WRN;RPS15A;RPL14;RPS3;RPS2;RPL18;RPL19;RPA1;RPA2;RSL1D1;RPA3;RPL10A;YARS2;EFTUD2;EEF1B2;LZTS1;RPS7;RPS5;RPS6;SARS;RPSA;CDC25C;ILF2;CDC25A;TUFM;EEF1A1;POLG2;EEF1A2;TIMELESS;NHP2;BLM;RNASEH2A;TARS;ORC5;ORC6;ORC3;ORC2;CLSPN;BPTF;EEFSEC;EEF2;NASP;CDK2;CDK1;TCF3;RSL24D1;EIF4G2;EIF4G1;RAD9A;MCM7;LDB1;MCM8;MCM10;MRPL4;RPS4X;RPL7A;MRPL1;EXO1;TOP1MT;NUP62;POLL;MRPL9;TOPBP1;POLE;RFC5;RFC3;RBM14;RFC4;RFC2;RPL13A;ARNT;EEF1G;DBF4;EEF1D;RPL37A;MCM3;MCM4;MCM5;MCM6;TOP1;MCM2;GTF3C1;CEBPA;GTF3C4;GTF3C6;RPL36A;TBRG1;CDC45;TAF1B;POLR2B;POLD1;POLD2;POLR2D;E2F1;RBBP8;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;ABCF1;POLR2L;DUT;SWT1;NAP1L1;TICRR;RAD50;POLR3A;POLE2;POLE3;RPS6KB2;DRG1",216
"6","DNA metabolic process (GO:0006259)","182/315",7.09818869426174e-33,6.03700948446961e-30,0,0,2.20947524962821,163.55744033996,"DCLRE1B;SMARCAL1;SMARCB1;PARK7;TATDN1;KAT5;TRIM28;ALKBH1;LONP1;SMARCAD1;KPNA2;MEN1;GEN1;WDHD1;TIPIN;USP7;LIG1;USP3;RECQL;HUS1;LIG3;CSNK1E;CDC25C;CDC25A;INIP;MSH6;MSH2;POLG2;TIMELESS;UBE2V2;UBA52;ASF1A;TELO2;PIF1;DNMT1;BLM;SET;RNASEH2A;CHRNA4;PDS5B;RAD51AP1;ORC5;BRIP1;RNASEH1;ORC6;TERT;NTHL1;ERI1;ERI2;RAD21;ORC3;ORC2;CLSPN;ZRANB3;BARD1;CTC1;XRCC6;XRCC5;FANCL;INTS3;XRCC2;FANCA;XRCC1;CDC7;CDC6;PALB2;FANCG;FAM111A;POLA1;NASP;UBE2T;CDK2;CDK1;RAD17;MMS19;ATM;MNAT1;RAD18;ATR;RAD9A;RPAIN;TOP2B;BTG2;FEN1;SMG1;MCM7;MCM8;HMGB2;HMGB3;MCM10;BRCA1;BRCA2;PTMS;ING5;SUMO1;EXO1;TOP1MT;POLI;POLL;TK1;TOPBP1;POLE;POLH;RFC5;UPF1;HELLS;RMI2;RFC3;RBM14;RFC4;PARP1;RFC1;NCOA6;PARP2;RFC2;TOP3A;ATRX;AXIN2;GLRX2;TERF1;SMC1A;SIRT1;TSN;RAD51B;DDB1;SUPV3L1;KIN;RAD51C;NSMCE4A;DBF4;PAPD7;MCM3;MCM4;MCM5;MCM6;TOP1;DNASE1L2;DCTPP1;MCM2;PRIM2;PCNA;UHRF2;HDAC1;UHRF1;PRIM1;DOT1L;TYMS;UNG;RECQL4;TBRG1;POLD3;WRN;SLX4;CDC45;POLD1;POLD2;RPS3;RBBP8;RAD54L;MBD3;NPM1;DUT;MGMT;MBD1;GINS4;RPA1;RPA2;NAP1L1;GTF2H3;HINFP;TICRR;POLE4;RAD52;RAD50;RAD51;ERCC3;RPA3;APEX1;POLE2;ERCC1;POLE3;RAN",182
"7","ncRNA processing (GO:0034470)","142/228",1.07111214633234e-30,7.80840754676273e-28,0,0,2.3816711951964,164.356402862535,"LTV1;RPL4;RPL5;POP7;RPL31;POP4;RPP30;RRP1;FCF1;PWP2;RPL8;RPL10A;RPL6;RPL7;RRP9;THG1L;RPS15;RPS14;FBL;RPS17;RPS19;RPL18A;RPS18;RPL35;RPL38;RPS11;RPS10;RPS7;RPS5;RPL22;RPS6;SARS;CSNK1D;RPSA;DICER1;CSNK1E;EBNA1BP2;KARS;DKC1;XRN2;RPP21;SBDS;RPL27;UBA52;ISG20L2;NOLC1;RPF1;PDCD11;ERI1;UTP20;LYAR;SMAD2;SMAD1;RPL41;NOP14;PNO1;INTS3;WDR55;RPS26;RPS25;TBL3;RPS28;RPS27;RPS29;AGO1;AGO2;INTS4;MPHOSPH10;INTS7;INTS6;NOL11;INTS9;INTS8;RPS24;ZCCHC11;DDX47;WDR3;DIS3L;MRPS12;INTS10;RPLP0;WDR46;WDR43;RPS4X;RPL7A;NOB1;RPLP2;DGCR8;RIOK2;RIOK1;PELP1;DIS3L2;UTP15;WDR36;DIS3;TEX10;DDX56;RPL13A;DDX52;DIEXF;MRPL44;RPL37A;C1D;DDX27;RPL11;HEATR1;SRRT;RPL36A;NOL8;NOC4L;NOL9;NOL6;EXOSC7;EXOSC5;EXOSC10;RPS15A;EXOSC9;PES1;BMS1;RPL14;RPS3;DROSHA;RPS2;EXOSC3;RPL18;RPP14;EXOSC2;EXOSC1;RPL19;NOP56;UTP6;NOP58;SSB;UTP3;KRR1;RRP1B;WDR12;TARBP2;BYSL;BOP1;HNRNPA2B1;MPHOSPH6",142
"8","ribosome biogenesis (GO:0042254)","140/227",1.22045388150021e-29,7.7849701966195e-27,0,0,2.3584707002131,157.01694362843,"LTV1;RPL4;RPL5;RPL31;POP4;RPP30;RRP1;FCF1;PWP2;RPL8;NOC2L;RPL10A;RPL6;RPL7;RRP9;RPS15;RPS14;FBL;RPS17;RPS19;RPL18A;RPS18;RPL35;RPL38;RPS11;RPS10;EIF2A;RPS7;RPS5;RPL22;RPS6;WDR74;GTF3A;CSNK1D;RPSA;CSNK1E;EBNA1BP2;DKC1;XRN2;RPP21;SBDS;RPL27;UBA52;ISG20L2;NOLC1;RPF2;RPF1;PDCD11;ERI1;RRS1;UTP20;LYAR;RPL41;NOP14;NOP16;PNO1;WDR55;RPS26;RPS25;TBL3;RPS28;RPS27;RPS29;MPHOSPH10;NOL11;RPS24;NVL;DDX47;PAK1IP1;WDR3;DIS3L;MRPS12;RPLP0;MRPL36;WDR46;WDR43;RPS4X;RPL7A;YAE1D1;XPO1;NOB1;RPLP2;RIOK2;RIOK1;PELP1;DIS3L2;UTP15;WDR36;DIS3;TEX10;DDX56;RPL13A;URB2;DDX52;GNL2;DIEXF;GNL3;LSG1;NOA1;RPL37A;C1D;DDX27;RPL11;HEATR1;RPL36A;NOL8;NOC4L;NOL9;SDAD1;NOL6;EXOSC7;EXOSC5;EXOSC10;RPS15A;EXOSC9;PES1;BMS1;RPL14;RPS3;RPS2;EXOSC3;RPL18;RPP14;EXOSC2;AAMP;EXOSC1;RPL19;NOP56;NPM1;UTP6;NOP58;UTP3;KRR1;RRP1B;WDR12;BYSL;BOP1;ABCE1;RAN;MPHOSPH6",140
"9","rRNA processing (GO:0006364)","128/203",1.49896271170389e-28,8.49911857536106e-26,0,0,2.41124998822632,154.483022074996,"LTV1;RPL4;RPL5;RPL31;POP4;RPP30;RRP1;FCF1;PWP2;RPL8;RPL10A;RPL6;RPL7;RRP9;RPS15;RPS14;FBL;RPS17;RPS19;RPL18A;RPS18;RPL35;RPL38;RPS11;RPS10;RPS7;RPS5;RPL22;RPS6;CSNK1D;RPSA;CSNK1E;EBNA1BP2;DKC1;XRN2;RPP21;SBDS;NHP2;RPL27;UBA52;NOP2;ISG20L2;NOLC1;RPF1;PDCD11;ERI1;UTP20;LYAR;RPL41;NOP14;PNO1;WDR55;RPS26;RPS25;TBL3;RPS28;RPS27;LSM6;RPS29;MPHOSPH10;NOL11;RPS24;DDX47;WDR3;DIS3L;MRPS12;RPLP0;NAT10;WDR46;WDR43;RPS4X;RPL7A;MRPL1;NOB1;RPLP2;RIOK2;RIOK1;RRP15;PELP1;DIS3L2;UTP15;WDR36;DIS3;TEX10;DDX56;RPL13A;DDX52;DIEXF;NSA2;RPL37A;C1D;SKIV2L2;DDX27;RPL11;HEATR1;MAK16;RPL36A;NOL8;NOC4L;NOL9;NOL6;EXOSC7;EXOSC5;EXOSC10;RPS15A;EXOSC9;PES1;BMS1;RPL14;RPS3;RPS2;EXOSC3;RPL18;RPP14;EXOSC2;EXOSC1;RPL19;NOP56;UTP6;NOP58;UTP3;KRR1;RRP1B;WDR12;BYSL;RSL1D1;BOP1;MPHOSPH6",128
"10","mitotic cell cycle phase transition (GO:0044772)","136/222",2.08554587332784e-28,1.0642540591592e-25,0,0,2.34268685511515,149.316656647227,"CCP110;PPP2R2A;CDC23;CCND1;PPP2R1A;CHEK2;CDC27;RCC1;NEK2;PIM2;PRKACA;BORA;CEP135;CEP131;CSNK1D;CSNK1E;CDC25C;CDC25A;CDC25B;MELK;CCNY;CCNE1;UBA52;ANAPC1;KHDRBS1;BRSK2;CUL5;CUL2;ARPP19;GSPT1;ORC5;CCNB2;CCNB1;SPAST;ORC6;ORC3;CEP70;ORC2;EIF4EBP1;CEP192;CEP76;CEP78;PLK4;CDT1;UBE2C;ODF2;PLK1;CDC7;CDC6;POLA1;CDK7;CDK6;NASP;UBE2S;CDK4;CDK2;SPDYA;CDK1;FGFR1OP;MNAT1;CDK14;NES;CEP57;CDKN1A;USP37;CDKN1B;MCM7;MCM8;CETN2;MCM10;FOXM1;TUBA1A;CNTRL;ENSA;NINL;POLE;YWHAG;OFD1;HSP90AA1;PPP1R12A;HAUS4;HAUS3;HAUS6;HAUS5;TUBG1;DYNLL1;MASTL;CKAP5;HAUS2;HAUS1;LATS1;CCNA2;DBF4;MCM3;MCM4;MCM5;CEP63;MCM6;MAPRE1;BCAT1;MCM2;PRIM2;CTDP1;SSNA1;PRIM1;AURKA;CDC45;HAUS8;PCNT;LCMT1;EIF4E;RANBP2;CDKN2D;RANBP1;CDKN2B;CDKN2C;MBD1;RPA1;RPA2;TUBB4B;HINFP;POLE4;CUL4A;NEDD1;WEE1;RPS6KB1;CENPJ;RPA3;POLE2;ALMS1;POLE3;TACC3;CEP41;TAF2;CDKN3;CUL4B",136
